cell_nm	batch_id	batch_name	cond	f_no_digestion	mean_f_fend_dup	max_chrom_cov_abber	f_trans	trans_align	total_contacts	cis_ab_comp	trans_ab_comp	passed_qc	mean_insu	loop_enr_EE	loop_enr_LL	ord	group	f_mitotic_band	f_near_band	far_mu	repli_score
1CDX2_196	21	1CDX2_3197	1CD_eS	0.336992908	0.031285823	0.169521616	0.084716388	0.154865182	336393	0.37424604899999997	0.20200176600000003	1	2.5253093509999998	0.337034987	1.140177658	869.0	early-S	0.108256866	0.715669091	33405799.17	1.18789677
1CDX2_197	21	1CDX2_3197	1CD_eS	0.361052104	0.028143183	0.544584724	0.085199704	0.4023349	313264	0.44702257700000003	0.23212366199999998	1	2.654274923	0.288913038	0.655351829	806.0	early-S	0.137451666	0.7322971220000001	20591414.71	1.12118452
1CDX2_202	21	1CDX2_3197	1CD_eS	0.449989972	0.013667021000000001	0.16368694	0.058153057	0.388379054	99754	0.49067922399999997	0.223055442	1	2.612432032	1.078002512	0.537656786	586.0	early-S	0.13147505	0.6709709979999999	26417283.86	1.091533835
1CDX2_203	21	1CDX2_3197	1CD_eS	0.353385644	0.023496182999999997	0.17292391199999999	0.078533573	0.298363655	251332	0.424012635	0.310520045	1	2.623206655	0.10281080599999999	1.319068441	730.0	early-S	0.111984283	0.712823625	28653465.51	1.113486774
1CDX2_204	21	1CDX2_3197	1CD_eS	0.34577816100000003	0.035072892	0.225430152	0.082434566	0.358205512	357156	0.415417076	0.282409289	1	2.475222929	0.678071905	1.3055801009999999	1165.0	early-S	0.104401422	0.748606368	26715473.23	1.307778866
1CDX2_205	21	1CDX2_3197	1CD_eS	0.350228744	0.027846705	0.37216205700000005	0.078536092	0.18689707600000002	284608	0.404252526	0.235994549	1	2.512934721	0.476438044	0.766202815	970.0	early-S	0.09794765	0.7303412020000001	32156746.51	1.211561567
1CDX2_206	21	1CDX2_3197	1CD_eS	0.333556378	0.027331964	0.162142902	0.076130993	0.216365645	302124	0.268569218	0.230765107	1	2.446061975	0.898821166	0.734987945	789.0	early-S	0.131094398	0.709795277	27528341.53	1.155069999
1CDX2_207	21	1CDX2_3197	1CD_eS	0.376661705	0.022475932	0.47197863700000003	0.089558637	0.194533918	153955	0.23506833	0.3376349	1	2.3247558980000003	1.108148804	0.8479969070000001	1306.0	early-S	0.10690316400000001	0.745996236	30380449.54	1.4448975819999998
1CDX2_211	21	1CDX2_3197	1CD_eS	0.40895597200000006	0.017598954	0.16476395	0.058302822000000004	0.170481935	107885	0.39668756200000005	0.251501485	1	2.442019845	0.814444347	1.169925001	987.0	early-S	0.123874703	0.7285058990000001	26427271.92	1.22329241
1CDX2_212	21	1CDX2_3197	1CD_eS	0.418997269	0.014749318	0.342704674	0.051563389	0.200890073	119484	0.347889039	0.147904736	1	2.388639211	1.0890050059999998	1.556948125	713.0	early-S	0.125808524	0.704176483	29983949.42	1.119589463
1CDX2_213	21	1CDX2_3197	1CD_eS	0.394373384	0.02436844	0.524499846	0.060002174000000005	0.376442211	239157	0.48806588700000003	0.29628976100000004	1	2.59775156	0.670079114	0.150025444	600.0	early-S	0.147542418	0.6631040029999999	23436358.13	1.115564597
1CDX2_214	21	1CDX2_3197	1CD_eS	0.386293386	0.025661113	0.33607286799999997	0.080460154	0.390991749	209494	0.451364936	0.485456007	1	2.508873528	0.628551769	0.67516031	1362.0	late-S/G2	0.08925342800000001	0.793382867	26390434.73	1.318194822
1CDX2_215	21	1CDX2_3197	1CD_eS	0.38040222799999995	0.029877555	0.562624246	0.071809437	0.445467746	292942	0.511586738	0.47567336600000004	1	2.469554502	0.7568490179999999	0.653349476	1050.0	early-S	0.12005336900000001	0.7303547770000001	23093350.78	1.262285069
1CDX2_216	21	1CDX2_3197	1CD_eS	0.36710941700000005	0.020383383	0.361402579	0.067617694	0.22908874	122394	0.5035838570000001	0.438430455	1	2.484177274	0.19592021	1.2954558840000001	1226.0	early-S	0.102061789	0.7362279740000001	30893398.74	1.3809943180000002
1CDX2_217	21	1CDX2_3197	1CD_eS	0.34501185100000004	0.025691387000000003	0.22393411600000002	0.098208528	0.316873566	214014	0.326525571	0.332284649	1	2.3392944680000003	0.5094114679999999	1.0094603290000002	1094.0	early-S	0.130491361	0.719520838	25247715.81	1.320577304
1CDX2_221	21	1CDX2_3197	1CD_eS	0.327786238	0.018006816000000002	0.645609309	0.053099121	0.140466925	144541	0.241717823	0.151765375	1	2.443511695	0.99542727	1.257387843	944.0	early-S	0.117069831	0.736634718	28220621.75	1.186258674
1CDX2_222	21	1CDX2_3197	1CD_eS	0.36687691899999997	0.027800781	0.48638470799999994	0.064282062	0.340605691	289412	0.35720139100000003	0.294248886	1	2.530381631	0.396200857	0.930459067	698.0	early-S	0.128877621	0.69199685	27899041.82	1.132600253
1CDX2_224	21	1CDX2_3197	1CD_eS	0.370841693	0.027318303	0.187279148	0.081940975	0.407248409	271781	0.48095907200000004	0.302841569	1	2.5369129409999998	0.498547749	1.1968920490000001	1141.0	early-S	0.09539413	0.7896272990000001	24996568.36	1.212768437
1CDX2_225	21	1CDX2_3197	1CD_eS	0.33997692	0.023903447	0.445010201	0.082832642	0.22479615100000003	236839	0.524523982	0.28104854	1	2.639889611	0.94753258	1.182864057	739.0	early-S	0.106954718	0.720779869	30707732.86	1.101154555
1CDX2_227	21	1CDX2_3197	1CD_eS	0.389141442	0.027343309	0.167147932	0.064524471	0.298852872	259080	0.470804722	0.211704964	1	2.49296665	0.536288654	1.520111356	923.0	early-S	0.132195336	0.718325227	25063941.6	1.212612236
1CDX2_232	21	1CDX2_3197	1CD_eS	0.34371297100000003	0.032873812	0.9980853940000001	0.066293934	0.462243036	335898	0.49156506200000005	0.299374439	1	2.412954011	0.717412797	0.913585248	1108.0	early-S	0.109766393	0.7656453259999999	22425689.61	1.231044585
1CDX2_233	21	1CDX2_3197	1CD_eS	0.350463755	0.037445937	0.518275354	0.07044459900000001	0.301700736	383648	0.5018910839999999	0.280768988	1	2.267098149	0.69562862	0.918963428	1132.0	early-S	0.11357797900000001	0.766389652	26760695.54	1.251017848
1CDX2_234	21	1CDX2_3197	1CD_eS	0.36463662399999996	0.026303227999999998	0.150302879	0.125348265	0.039630529	295752	0.29248926399999997	0.139201156	1	2.650259091	0.7147303759999999	1.1174575820000001	592.0	early-S	0.112109844	0.665098741	38758694.47	1.108005551
1CDX2_235	21	1CDX2_3197	1CD_eS	0.38349982	0.030991685	0.9694433790000001	0.059425329000000006	0.338748238	275250	0.285186943	0.365796024	1	2.441043304	0.6131961810000001	0.16992500100000002	997.0	early-S	0.130941575	0.723054525	23296469.47	1.24017113
1CDX2_236	21	1CDX2_3197	1CD_eS	0.345526185	0.034341252	0.384368741	0.076997151	0.20319975199999998	355156	0.500900121	0.405391692	1	2.462331827	0.502500341	0.891389502	898.0	early-S	0.11473686400000001	0.6839653840000001	31430062.27	1.266914616
1CDX2_237	21	1CDX2_3197	1CD_eS	0.408367538	0.026673932	0.194737435	0.053696205	0.408165175	260037	0.429379884	0.253459	1	2.641506196	0.7952898559999999	1.269460675	714.0	early-S	0.11517690800000001	0.71558957	25509873.89	1.096573964
1CDX2_241	21	1CDX2_3197	1CD_eS	0.37697494	0.013742809	0.16852785	0.101681146	0.356047351	88630	0.510498418	0.261738906	1	2.6686396219999997	-0.05246742	0.684498174	603.0	early-S	0.133080569	0.672575039	26966036.89	1.099835437
1CDX2_242	21	1CDX2_3197	1CD_eS	0.34408502399999996	0.032045542	0.479972526	0.125451444	0.20709674	345281	0.42296838200000003	0.35263467600000004	1	2.14009068	0.174440483	0.754887502	705.0	early-S	0.175228645	0.651162279	25858282.7	1.220328995
1CDX2_243	21	1CDX2_3197	1CD_eS	0.368535412	0.026901189	0.40914528	0.086893698	0.17418519300000002	248453	0.49871537299999996	0.307289391	1	2.6257431209999997	0.616326672	1.321928095	773.0	early-S	0.11225041699999999	0.690842264	31337723.98	1.1830081479999999
1CDX2_244	21	1CDX2_3197	1CD_eS	0.36222643	0.030677905	0.5589217320000001	0.071183528	0.307312537	299072	0.224212928	0.341617026	1	2.4558611409999997	0.603109847	0.074767768	845.0	early-S	0.129076375	0.705890493	26776523.55	1.1965170809999999
1CDX2_245	21	1CDX2_3197	1CD_eS	0.342206723	0.031756348	0.572051043	0.089070541	0.29616925899999996	339841	0.46243923299999995	0.310973285	1	2.4930437999999997	0.6423648120000001	1.0418201759999999	737.0	early-S	0.12251344	0.697024517	29203454.26	1.148078575
1CDX2_254	22	1CDX2_3198	1CD_eS	0.365114334	0.023006147	0.206063498	0.069683608	0.296201247	98201	0.43461220899999997	0.38048922399999996	1	2.5477019	0.761840263	0.812372997	703.0	early-S	0.114109585	0.701378416	28635028.27	1.1150757470000001
1CDX2_255	22	1CDX2_3198	1CD_eS	0.40981832799999995	0.019386875	0.197652755	0.078030501	0.196635167	57375	0.333397735	0.399781316	1	2.729889825	1.0544477840000002	1.3625700790000002	700.0	early-S	0.110544843	0.696106762	30892139.11	1.124592648
1CDX2_256	22	1CDX2_3198	1CD_eS	0.36377471299999997	0.032816116	0.174179845	0.08401726300000001	0.41518928899999996	289868	0.42078422200000004	0.35048244	1	2.666827921	0.584962501	1.5230347519999998	829.0	early-S	0.10656205	0.734696441	25047776.27	1.128567452
1CDX2_257	22	1CDX2_3198	1CD_eS	0.22123392100000003	0.011668306000000002	0.9175021059999999	0.072511626	0.27888583	51178	0.533051168	0.41338833700000005	1	2.58895895	0.800691192	1.646363045	784.0	early-S	0.123130832	0.732754757	22279081.37	1.1053495709999999
1CDX2_262	22	1CDX2_3198	1CD_eS	0.41588172700000003	0.024604109	0.219444804	0.06159862	0.285635722	154208	0.44265864899999996	0.286298124	1	2.308083961	0.859137464	1.014646776	1415.0	late-S/G2	0.089744039	0.80078892	26473077.29	1.302468662
1CDX2_263	22	1CDX2_3198	1CD_eS	0.294199614	0.039734545	0.500703638	0.076438788	0.32790302600000004	411387	0.438093464	0.452957451	1	2.585817727	0.517292674	1.008461579	839.0	early-S	0.11838317	0.712391323	25882298.11	1.177753901
1CDX2_264	22	1CDX2_3198	1CD_eS	0.35889474	0.030129332999999998	0.34306392799999996	0.070000704	0.39810423899999997	212954	0.504551274	0.35283741399999996	1	2.628150277	0.9298739140000001	1.191298652	589.0	early-S	0.137344083	0.67838407	22963147.28	1.078053012
1CDX2_265	22	1CDX2_3198	1CD_eS	0.371878105	0.037793049	0.242984212	0.08655915800000001	0.263668381	288970	0.276400646	0.231192819	1	2.352248759	0.753187213	0.6280312229999999	1128.0	early-S	0.111637421	0.7342376290000001	27797272.36	1.312486855
1CDX2_266	22	1CDX2_3198	1CD_eS	0.33512979800000003	0.043568393	0.535840772	0.07326435	0.255802092	378547	0.31969379600000003	0.20971500399999998	1	2.193234956	0.338168736	0.8949179540000001	1111.0	early-S	0.120273285	0.7291481009999999	29340476.81	1.308191688
1CDX2_267	22	1CDX2_3198	1CD_eS	0.307867173	0.036626793	0.17149963899999998	0.064002038	0.22897421199999998	384644	0.409918696	0.234998242	1	2.569203798	0.612822305	1.3949915569999998	595.0	early-S	0.136540923	0.670378673	27595812.86	1.09877407
1CDX2_272	22	1CDX2_3198	1CD_eS	0.41795665600000004	0.02657925	0.148435941	0.070382246	0.426278161	161859	0.492300225	0.246654613	1	2.343470482	0.8479969070000001	0.678071905	1130.0	early-S	0.113220696	0.7554732120000001	24064377.4	1.272073691
1CDX2_273	22	1CDX2_3198	1CD_eS	0.362841817	0.035073391	0.14806296	0.075960033	0.202134805	275328	0.650045117	0.28861774100000004	1	2.433041215	0.56953246	0.8479969070000001	897.0	early-S	0.10935427699999999	0.704425528	33895622.67	1.224344174
1CDX2_274	22	1CDX2_3198	1CD_eS	0.350229915	0.034982817	0.16325878800000002	0.056606294	0.164223439	314435	0.455286446	0.202528013	1	2.613984958	0.181606806	0.667424661	584.0	early-S	0.115860948	0.6623417429999999	33543476.26	1.1082210590000001
1CDX2_275	22	1CDX2_3198	1CD_eS	0.259750977	0.013454546000000001	0.732369895	0.076703584	0.014175719	41354	0.235771343	0.496135995	1	2.3154019409999997	0.08246216	0.710493383	1018.0	early-S	0.10564938199999999	0.771326822	37511078.62	1.150791106
1CDX2_276	22	1CDX2_3198	1CD_eS	0.365407673	0.038310035	0.806538997	0.047752505	0.265731706	296152	0.30699621899999996	0.286703312	1	2.319477715	0.324726728	0.9515014820000001	1060.0	early-S	0.110604737	0.746448165	23115064.26	1.239533376
1CDX2_277	22	1CDX2_3198	1CD_eS	0.38129179	0.033790891	0.854233052	0.040136089	0.138821642	236021	0.37024496	0.41623356100000003	1	2.292794678	0.819427754	0.476902755	1678.0	late-S/G2	0.071317285	0.834489039	35531966.14	1.297850662
1CDX2_282	22	1CDX2_3198	1CD_eS	0.34439711799999995	0.032955208	0.173821173	0.07239904400000001	0.392192771	264892	0.380601973	0.285683315	1	2.357209759	0.297096242	0.7269815059999999	1170.0	early-S	0.10246185199999999	0.763975381	25416224.54	1.282782776
1CDX2_283	22	1CDX2_3198	1CD_eS	0.350510256	0.033588868	0.2197782	0.068213265	0.311438531	275356	0.473001891	0.246920738	1	2.463696483	0.836941718	1.339850003	1025.0	early-S	0.118097008	0.7271508740000001	25758957.22	1.24524304
1CDX2_284	22	1CDX2_3198	1CD_eS	0.323357371	0.039554031	0.351768309	0.09146733900000001	0.382373969	376014	0.5056994229999999	0.323473708	1	2.480271049	0.6423648120000001	0.966052668	1087.0	early-S	0.109612704	0.754415315	23240348.49	1.242414902
1CDX2_285	22	1CDX2_3198	1CD_eS	0.329836337	0.021343005	0.50187726	0.066155276	0.269459553	106506	0.387221198	0.44053448100000003	1	2.608494569	0.8969065070000001	1.0443941190000001	750.0	early-S	0.12086549699999999	0.719368421	28232855.79	1.110692429
1CDX2_286	22	1CDX2_3198	1CD_eS	0.331309037	0.045547788	0.165449447	0.066412232	0.353348269	419230	0.561610488	0.320965014	1	2.323543366	0.760534065	0.9578745240000001	1389.0	late-S/G2	0.08408666699999999	0.799148075	25649425.87	1.332495426
1CDX2_287	22	1CDX2_3198	1CD_eS	0.327365693	0.036584317000000005	0.114372449	0.080184268	0.322889249	361430	0.402176031	0.40469615600000003	1	2.53459105	0.471662937	0.793549123	934.0	early-S	0.112112605	0.732410481	27613421.69	1.19164743
1CDX2_293	22	1CDX2_3198	1CD_eS	0.364017226	0.033114983	0.188470573	0.064851018	0.280817522	273658	0.30531199600000003	0.423521762	1	2.432544038	0.6822597020000001	1.2840960209999999	1044.0	early-S	0.115396451	0.730359291	26675375.2	1.258595469
1CDX2_294	22	1CDX2_3198	1CD_eS	0.37544761200000004	0.033563267	0.164999746	0.104196527	0.35738949600000003	260239	0.38889775200000004	0.406956479	1	2.157358172	0.761119456	1.067563284	1246.0	early-S	0.11316604400000001	0.7549599570000001	27023130.23	1.3581119069999998
1CDX2_295	22	1CDX2_3198	1CD_eS	0.320284957	0.040454611	0.20336379999999998	0.08213347	0.336468875	370945	0.41481145399999997	0.300154714	1	2.234523471	0.572684171	0.741081703	1291.0	early-S	0.098331536	0.789880771	25611707.04	1.329524828
1CDX2_296	22	1CDX2_3198	1CD_eS	0.330423582	0.031014397000000003	0.179347499	0.071408848	0.267561427	267992	0.38232040799999994	0.354435768	1	2.475775601	0.497499659	0.526068812	921.0	early-S	0.118696499	0.721574798	26431102.57	1.2055154
1CDX2_297	22	1CDX2_3198	1CD_eS	0.317824937	0.024495565	0.183903898	0.084249084	0.284302483	192192	0.559359601	0.30319297300000003	1	2.5889155980000003	0.49381461299999996	1.12156198	780.0	early-S	0.120172172	0.7178885779999999	27617626.29	1.133033441
1CDX2_301	22	1CDX2_3198	1CD_eS	0.367407741	0.032075422	0.19016235899999998	0.07090305599999999	0.350867179	275375	0.301661277	0.34725808399999997	1	2.555105723	0.47602812899999997	0.98550043	855.0	early-S	0.126911315	0.722677297	23556896.16	1.166138946
1CDX2_302	22	1CDX2_3198	1CD_eS	0.420391103	0.021752846	0.445372075	0.067287076	0.290238033	134320	0.350386171	0.310418825	1	2.356281996	0.867362231	1.447458977	528.0	early-S	0.179656697	0.64020869	26987867.42	1.1182608520000001
1CDX2_303	22	1CDX2_3198	1CD_eS	0.34967511799999995	0.031951122	0.161545229	0.083323151	0.431004445	319191	0.558262123	0.38222269700000006	1	2.630152525	0.57810883	0.9328858040000001	726.0	early-S	0.121534108	0.71081614	25850436.63	1.116353892
1CDX2_304	22	1CDX2_3198	1CD_eS	0.35934366799999995	0.036297172999999995	0.455021875	0.07998399099999999	0.300961408	322327	0.31105419	0.375277061	1	2.3831935090000003	0.24792751300000002	1.3504972469999998	964.0	early-S	0.11567020800000001	0.72404438	25986533.3	1.222865507
1CDX2_305	22	1CDX2_3198	1CD_eS	0.365931674	0.036005573	0.493364675	0.08778306599999999	0.129155938	326292	0.432009876	0.379075567	1	2.535600552	0.752313558	1.011495639	941.0	early-S	0.10221392800000001	0.723216558	32314926.31	1.212618212
1CDX2_306	22	1CDX2_3198	1CD_eS	0.362999817	0.031138107	0.175882437	0.069417384	0.345477485	284338	0.479273458	0.36499015799999995	1	2.623958647	0.491853096	0.734987945	865.0	early-S	0.10960104400000001	0.739662565	24155919.94	1.137427983
1CDX2_307	22	1CDX2_3198	1CD_eS	0.35335067600000003	0.036971506	0.18985657600000003	0.066124033	0.212482329	302598	0.34151659799999995	0.48111187899999996	1	2.452772821	0.409704055	0.743660247	1323.0	late-S/G2	0.09025123199999999	0.776138463	28542159.54	1.275705464
1CDX2_312	22	1CDX2_3198	1CD_eS	0.34571996899999996	0.033632525	0.13906788	0.093284244	0.317690623	327021	0.455246065	0.292295236	1	2.6476787319999997	1.006426269	1.3132891770000001	775.0	early-S	0.113582634	0.709401987	29141362.68	1.145380673
1CDX2_313	22	1CDX2_3198	1CD_eS	0.324880269	0.026618387	0.361160288	0.085493247	0.35783239299999997	211081	0.34664296299999997	0.354881193	1	2.613241768	0.179447776	0.99158776	811.0	early-S	0.119204055	0.716902102	25277399.65	1.156549621
1CDX2_314	22	1CDX2_3198	1CD_eS	0.38423888	0.029852637999999997	0.330640854	0.076874939	0.369391253	247688	0.46350185200000005	0.290734641	1	2.673946544	1.08246216	0.884522783	696.0	early-S	0.11369975800000001	0.710572043	26060403.42	1.093957607
1CDX2_315	22	1CDX2_3198	1CD_eS	0.358012014	0.02964829	0.165117987	0.072138097	0.33661798	266073	0.555581585	0.268166422	1	2.594005824	0.87953248	0.7369655940000001	711.0	early-S	0.126302622	0.701592495	27650058.4	1.123999252
1CDX2_316	22	1CDX2_3198	1CD_eS	0.348264047	0.029620072	0.7971738620000001	0.064956893	0.28717607	243346	0.419449245	0.398951586	1	2.479104769	0.6409965360000001	0.928916902	809.0	early-S	0.127527759	0.712980237	26236416.05	1.163793552
1CDX2_317	22	1CDX2_3198	1CD_eS	0.375276655	0.032224603	0.9026785540000001	0.06427614799999999	0.18296467100000002	265074	0.41611711	0.374222722	1	2.395701821	0.202492864	0.816288047	951.0	early-S	0.120103653	0.720757793	29238131.97	1.2246337809999999
1CDX2_322	22	1CDX2_3198	1CD_eS	0.356644708	0.025609706	0.2193252	0.076613506	0.254302143	160520	0.46746260799999995	0.393775259	1	2.632036828	0.819427754	1.0	1059.0	early-S	0.10156914	0.741582216	28449114.65	1.248241439
1CDX2_323	22	1CDX2_3198	1CD_eS	0.297679075	0.030585379	0.159265288	0.060640052	0.408331592	297757	0.406574096	0.258576841	1	2.419746351	0.423499078	1.147557188	606.0	early-S	0.157132354	0.655449828	22873619.42	1.137048611
1CDX2_324	22	1CDX2_3198	1CD_eS	0.37936726299999995	0.030742249	0.256219999	0.065567475	0.399625742	192687	0.49974667	0.385478105	1	2.373719359	0.310102659	0.973527789	1236.0	early-S	0.10440484	0.748128186	24421689.89	1.361333762
1CDX2_325	22	1CDX2_3198	1CD_eS	0.34655216299999997	0.028519232000000002	0.883194247	0.060394895	0.148318426	216260	0.336811386	0.339644558	1	2.597005205	0.6887983120000001	1.12156198	774.0	early-S	0.12905765800000002	0.6886069490000001	29149925.19	1.1878465740000002
1CDX2_326	22	1CDX2_3198	1CD_eS	0.32457264399999997	0.03170436	0.288187162	0.10169151300000001	0.175730708	239135	0.5505450820000001	0.380550204	1	2.409192866	0.733485025	0.691877705	1436.0	late-S/G2	0.082626061	0.809989561	30140308.51	1.3755940919999998
1CDX2_327	22	1CDX2_3198	1CD_eS	0.370767265	0.035424343	0.517574382	0.07020306	0.39935384	309958	0.429587664	0.397984374	1	2.2343628769999997	0.885195525	0.5069599889999999	1067.0	early-S	0.138389471	0.7579622079999999	20766307.98	1.220569483
1CDX2_331	22	1CDX2_3198	1CD_eS	0.350686437	0.019833478999999998	0.309436256	0.07768822	0.39428925	83745	0.468413054	0.369470918	1	2.568099904	0.8479969070000001	1.307428525	731.0	early-S	0.124294629	0.700265727	25769470.08	1.1402717279999999
1CDX2_332	22	1CDX2_3198	1CD_eS	0.342747554	0.038547721	0.504706476	0.07967946299999999	0.205894269	342924	0.31121815	0.284317788	1	2.332538633	0.597453445	1.159036685	1028.0	early-S	0.115739621	0.712115825	32214913.38	1.278476362
1CDX2_333	22	1CDX2_3198	1CD_eS	0.35201222600000004	0.028838227	0.305253189	0.072172304	0.237819363	224254	0.427460354	0.356601341	1	2.668819863	0.6811778159999999	1.066831508	864.0	early-S	0.09604347699999999	0.736278667	34697776.83	1.144369224
1CDX2_334	22	1CDX2_3198	1CD_eS	0.35073596100000004	0.027167407999999997	0.459052271	0.090871414	0.203516842	168898	0.559671478	0.24530417399999999	1	2.5940616430000003	1.099535674	1.4537179669999998	1146.0	early-S	0.10149159	0.748365598	28887555.45	1.299587393
1CDX2_335	22	1CDX2_3198	1CD_eS	0.37817474799999995	0.035087951	0.21838027	0.079397072	0.270863996	288258	0.502320896	0.29115026	1	2.4924737759999998	-0.251538767	0.993047239	1154.0	early-S	0.093692715	0.7652541629999999	28198978.38	1.269461963
1CDX2_336	22	1CDX2_3198	1CD_eS	0.344977029	0.031276513	0.200240251	0.11440640699999999	0.373372569	261585	0.344158092	0.28165589	1	2.550696515	0.131244533	0.584962501	753.0	early-S	0.131618971	0.68360016	27463036.05	1.185171501
1CDX2_337	22	1CDX2_3198	1CD_eS	0.383931618	0.03147801	0.140253038	0.05611952	0.293420872	240361	0.55360595	0.241961254	1	2.597242907	0.683142895	1.1085244570000001	871.0	early-S	0.116722671	0.734914773	24480060.91	1.149080897
1CDX2_342	22	1CDX2_3198	1CD_eS	0.34732746	0.029367497000000003	0.885696147	0.058075108	0.238307237	160809	0.40050355200000004	0.31260314	1	2.475613159	0.576400487	0.62935662	1183.0	early-S	0.109057135	0.7194175629999999	31512837.5	1.382337179
1CDX2_343	22	1CDX2_3198	1CD_eS	0.36462982299999996	0.030238513999999998	0.146939984	0.078907909	0.225333342	246756	0.448186789	0.311478326	1	2.605906762	0.8813555040000001	1.370223652	828.0	early-S	0.105695308	0.7152902170000001	33869588.44	1.167092215
1CDX2_344	22	1CDX2_3198	1CD_eS	0.340108597	0.036535476000000004	0.18172336	0.07005286299999999	0.227487563	324612	0.581961911	0.307586706	1	2.4489890880000003	1.030200238	0.7420634620000001	1034.0	early-S	0.110983561	0.7449413779999999	26421448.05	1.21367524
1CDX2_345	22	1CDX2_3198	1CD_eS	0.362022355	0.033131787999999995	0.38201546799999997	0.09072715099999999	0.377947707	296802	0.431442661	0.302533697	1	2.612676916	0.6433791870000001	1.097168659	838.0	early-S	0.12599555699999998	0.713306605	24957659.28	1.175587056
1CDX2_346	22	1CDX2_3198	1CD_eS	0.36626850899999996	0.029496817	0.504154869	0.09599821300000001	0.373002515	210431	0.251031877	0.38601061299999995	1	2.5451469369999997	0.814444347	1.487115177	1049.0	early-S	0.13046701300000002	0.742785661	23232619.01	1.2362183279999999
1CDX2_348	22	1CDX2_3198	1CD_eS	0.382775772	0.014525442	0.293279721	0.071703381	0.286343672	29371	0.45642166100000003	0.282535003	1	2.269556285	0.7369655940000001	1.0	877.0	early-S	0.12368193599999999	0.708902334	25385277.78	1.205221235
1CDX2_352	22	1CDX2_3198	1CD_eS	0.364743741	0.038499507999999995	0.1936295	0.05963182	0.43844779700000003	334402	0.433917738	0.294728561	1	2.533079971	0.589779517	1.155569708	1200.0	early-S	0.09955779699999999	0.777509697	23450886.32	1.277175503
1CDX2_353	22	1CDX2_3198	1CD_eS	0.316123555	0.027887086000000002	0.27362639	0.06366953	0.414410519	225037	0.48162873799999995	0.25470154899999997	1	2.672862983	0.331205908	1.017921908	815.0	early-S	0.12674259300000001	0.684069066	24634517.88	1.227280517
1CDX2_354	22	1CDX2_3198	1CD_eS	0.386250696	0.033869152	0.278667664	0.077124173	0.26209395	260878	0.349681194	0.392418476	1	2.5095819390000003	0.875090567	0.749593202	1051.0	early-S	0.105922921	0.741953065	28269041.95	1.240433289
1CDX2_355	22	1CDX2_3198	1CD_eS	0.371099811	0.034423019	0.787226546	0.06115713	0.482700512	297218	0.448866305	0.362166437	1	2.537383196	0.879247841	1.353636955	1089.0	early-S	0.11967762900000001	0.74936351	21876371.67	1.25496611
1CDX2_356	22	1CDX2_3198	1CD_eS	0.38109016799999995	0.030815477	0.180166705	0.077225092	0.340930399	234833	0.36848786299999997	0.259971866	1	2.464764215	0.569020957	1.065588342	849.0	early-S	0.13042831800000002	0.6988048259999999	27553141.25	1.213243546
1CDX2_357	22	1CDX2_3198	1CD_eS	0.363656844	0.030285352	0.463297037	0.08701449800000001	0.347357893	288722	0.537823281	0.257222313	1	2.6705926509999998	0.8053525690000001	0.722466024	983.0	early-S	0.10462967699999999	0.781729032	26069629.39	1.1120035320000001
1CDX2_362	22	1CDX2_3198	1CD_eS	0.331971736	0.031187872000000002	0.19168893	0.085767241	0.40911362700000004	294588	0.37285218	0.36386624700000003	1	2.6183710369999997	0.7320036109999999	0.9089649240000001	644.0	early-S	0.130839202	0.69684497	23966947.52	1.081667043
1CDX2_363	22	1CDX2_3198	1CD_eS	0.352042099	0.032012495	0.18717342	0.080390066	0.291957903	294514	0.547174142	0.288955828	1	2.65409975	0.34738367600000003	0.8137811909999999	692.0	early-S	0.130741357	0.682169852	25311652.63	1.146559429
1CDX2_364	22	1CDX2_3198	1CD_eS	0.367359731	0.036256589	0.340676969	0.068114904	0.352231526	301608	0.6979177259999999	0.40153142299999994	1	2.507464742	0.835505962	0.9040309409999999	1151.0	early-S	0.102695316	0.7778817140000001	22272512.82	1.242905524
1CDX2_365	22	1CDX2_3198	1CD_eS	0.36590453	0.034179898	0.17985511899999998	0.07316054400000001	0.347466481	292068	0.44252054799999996	0.363045609	1	2.620562702	0.18334551699999999	1.111031312	968.0	early-S	0.10882749900000001	0.74024149	25499403.86	1.1905202609999999
1CDX2_366	22	1CDX2_3198	1CD_eS	0.344366171	0.031430837	0.356665988	0.14016647	0.310156239	292544	0.47221160700000003	0.254446098	1	2.5108033990000003	0.516482763	0.8919402540000001	169.0	G1	0.179096874	0.556412441	25937124.45	1.141535204
1CDX2_367	22	1CDX2_3198	1CD_eS	0.353553285	0.032943046000000004	0.155391854	0.10355199999999999	0.266710462	289893	0.42701949299999997	0.362548401	1	2.534756856	0.5094114679999999	0.965566503	850.0	early-S	0.130061429	0.6854489109999999	27050029.88	1.241017792
1CDX2_372	22	1CDX2_3198	1CD_eS	0.36886752	0.026739341	0.5273122370000001	0.063691094	0.333205632	242844	0.41732270299999996	0.35808696700000003	1	2.548801028	0.710493383	0.760534065	843.0	early-S	0.12448288	0.715747165	24372882.51	1.1745967940000002
1CDX2_374	22	1CDX2_3198	1CD_eS	0.371032518	0.029622898999999998	0.31790850800000003	0.09029587900000001	0.225225927	303468	0.559365021	0.252652657	1	2.630978503	0.764668523	1.102180395	848.0	early-S	0.107527093	0.7432106540000001	26977852.97	1.1212916640000001
