cell_nm	8_35	8_36	8_37	8_38	8_39	8_40	8_41	8_42	8_43	8_44	8_45	8_46	8_47	8_48	8_49	8_50	8_51	8_52	8_53	8_54	8_55	8_56	8_57	8_58	8_59	8_60	8_61	8_62	8_63	8_64	8_65	8_66	8_67	8_68	8_69	8_70	8_71	8_72	8_73	8_74	8_75	8_76	8_77	8_78	8_79	8_80	8_81	8_82	8_83	8_84	8_85	8_86	8_87	8_88	8_89	8_90	8_91	8_92	8_93	8_94	8_95	8_96	8_97	8_98	8_99	8_100	8_101	8_102	8_103	8_104	8_105	8_106	8_107	8_108	8_109	8_110	8_111	8_112	8_113	8_114	8_115	8_116	8_117	8_118	8_119	8_120	8_121	8_122	8_123	8_124	8_125	8_126	8_127	8_128	8_129	8_130	8_131	8_132	8_133	8_134	8_135	8_136
1CDX2_21	0.681112233824	0.606264735601	0.654915609446	0.651173234535	0.628718985068	0.561356236668	0.523932487557	0.647430859624	0.651173234535	0.606264735601	0.681112233824	0.639946109801	0.617491860335	0.643688484712	0.643688484712	0.639946109801	0.606264735601	0.591295235957	0.587552861046	0.576325736312	0.666142734179	0.527674862468	0.621234235246	0.598779985779	0.527674862468	0.707308858201	0.561356236668	0.643688484712	0.628718985068	0.576325736312	0.557613861757	0.647430859624	0.583810486135	0.550129111934	0.553871486846	0.56884098649	0.546386737023	0.486508738445	0.580068111223	0.587552861046	0.572583361401	0.538901987201	0.591295235957	0.505220613001	0.493993488268	0.456569739156	0.576325736312	0.456569739156	0.486508738445	0.50147823809	0.43411548969	0.437857864601	0.430373114779	0.407918865312	0.306874742712	0.329328992178	0.389206990756	0.228284869578	0.306874742712	0.303132367801	0.295647617978	0.284420493245	0.306874742712	0.224542494667	0.213315369934	0.217057744845	0.243254369223	0.348040866734	0.261966243778	0.213315369934	0.246996744134	0.295647617978	0.288162868156	0.258223868867	0.284420493245	0.303132367801	0.265708618689	0.299389992889	0.295647617978	0.295647617978	0.336813742001	0.415403615134	0.291905243067	0.314359492534	0.291905243067	0.291905243067	0.239511994312	0.145952621534	0.205830620112	0.168406871	0.209572995023	0.179633995734	0.145952621534	0.142210246623	0.0785898731335	0.0299389992889	0.0860746229557	0.0561356236668	0.0411661240223	0.0299389992889	0.0149694996445	0.0112271247334
1CDX2_22	0.566132954076	0.573473413773	0.567356364026	0.554816412044	0.547475952348	0.553898854582	0.535241852854	0.515973146152	0.552369592146	0.547170099861	0.543194017525	0.53463014788	0.525148720772	0.535547705342	0.530042360569	0.540441345139	0.558486641893	0.544111574987	0.575614381184	0.56338028169	0.592130415501	0.556651526969	0.566744659051	0.557263231943	0.594883087887	0.563686134177	0.570109036412	0.56919147895	0.589683595602	0.571332446361	0.566132954076	0.586013365754	0.578061201083	0.561545166766	0.563074429203	0.571638298848	0.520560933462	0.487834717316	0.498233701886	0.514749736202	0.48385863498	0.437674909391	0.430028597208	0.420241317613	0.422382285024	0.394243856188	0.381092199232	0.359376672631	0.378645379334	0.355400590295	0.331544096282	0.307993454757	0.287807190592	0.273737976174	0.267009221452	0.247434662262	0.251410744598	0.217461118503	0.226024988148	0.244987842364	0.225719135661	0.240400055053	0.223272315762	0.224495725711	0.214096741142	0.199109969262	0.224801578199	0.240705907541	0.216849413528	0.237035677693	0.228471808047	0.220825495863	0.270985303788	0.264256549066	0.311969537092	0.321756816687	0.384150724106	0.394243856188	0.40097261091	0.408007218119	0.431252007157	0.382315609182	0.433087122081	0.414124267866	0.341637228365	0.377116116897	0.386597544005	0.342554785827	0.304629077396	0.251716597085	0.244070284902	0.230612775458	0.179841262559	0.148032603875	0.0951201235644	0.0718753345262	0.0452661681271	0.0217155266015	0.0140692144179	0.00550534477222	0.00305852487345	0.00183511492407
1CDX2_23	0.50604836757	0.49684748816	0.530261208124	0.565127698521	0.522513099147	0.527839924069	0.531713978557	0.537040803479	0.526871410446	0.572875807498	0.507501138004	0.559800873599	0.604836757029	0.549147223756	0.554958305489	0.595151620808	0.58256094372	0.610647838762	0.620332974983	0.626628313527	0.632923652071	0.642608788293	0.599509932107	0.682317846801	0.621301488605	0.63679770656	0.646482842781	0.611132095573	0.586434998208	0.624207029472	0.593214593563	0.59612013443	0.570454523443	0.598057161674	0.590309052697	0.577234118798	0.53752506029	0.581108173286	0.549147223756	0.520091815091	0.540430601156	0.521544585525	0.507501138004	0.486193838316	0.46537079544	0.481835527017	0.493457690482	0.433894102721	0.445516266186	0.415008087089	0.412102546222	0.35689726976	0.361739837871	0.346243619917	0.346243619917	0.331715915584	0.318640981685	0.313314156764	0.291522600265	0.254234825813	0.300723479676	0.283774491288	0.281353207233	0.278447666366	0.276510639122	0.269731043767	0.257140366679	0.263919962034	0.260045907546	0.246970973647	0.253266312191	0.287648545777	0.287648545777	0.267309759712	0.286680032155	0.364645378737	0.340916794995	0.371909230903	0.47408741804	0.547210196511	0.450843091108	0.45616991603	0.432441332287	0.433894102721	0.39757484189	0.408712748545	0.387405448858	0.320093752119	0.312829899953	0.238254351047	0.211620226438	0.174332451986	0.154477922732	0.131233595801	0.0895875100483	0.0503627083515	0.046972910674	0.026634124609	0.0106536498436	0.00629533854394	0.00242128405536	0.00968513622144
1CDX2_24	0.609319570885	0.627217164594	0.615730649229	0.62080608625	0.605579775185	0.617333418814	0.611456597	0.616532034021	0.604778390392	0.626682908065	0.63442962773	0.621607471043	0.669423430354	0.640306449545	0.66728640424	0.685451126213	0.67476599564	0.688122408856	0.685451126213	0.716438004872	0.758911398897	0.768260888148	0.768528016412	0.744486472625	0.753835961875	0.756774372783	0.738075394281	0.770932170791	0.756774372783	0.747959140061	0.711362567851	0.711095439586	0.700944565543	0.66354660854	0.673430354319	0.631224088558	0.615730649229	0.588483566269	0.590620592384	0.557229559345	0.548414326623	0.519297345814	0.497927084669	0.477358208317	0.452248151472	0.459460614609	0.428206607685	0.431145018592	0.395349831175	0.371575415652	0.367301363423	0.358486130701	0.317348377997	0.282888831902	0.259381544642	0.271135188272	0.267395392572	0.231867333419	0.228661794247	0.203551737402	0.193667991623	0.190195324187	0.184585630636	0.177907424029	0.193400863359	0.186989785015	0.208894302688	0.20649014831	0.196072146002	0.189661067658	0.17924306535	0.213702611446	0.219579433261	0.203284609138	0.240682566141	0.226791896397	0.239346924819	0.232668718212	0.239614053084	0.256176005471	0.280217549258	0.277546266615	0.326964995512	0.295710988588	0.288498525452	0.271936573065	0.264724109929	0.200079069966	0.168557934778	0.167756549985	0.149057571484	0.151728854127	0.138105312647	0.0908236098645	0.0702547335128	0.0747959140061	0.0488844723683	0.0526242680686	0.0307197503953	0.0325896482455	0.0197674915587	0.0157605675941
1CDX2_25	0.628699146686	0.644485865348	0.642270185535	0.611527628142	0.620390347391	0.631468746451	0.6037727488	0.641439305606	0.669412263234	0.66968922321	0.661934343868	0.714556739406	0.700154820627	0.696554340932	0.724250338584	0.713725859476	0.746407136705	0.751392416282	0.759701215577	0.775764894215	0.739760097268	0.769117854779	0.775210974262	0.750284576376	0.795429052548	0.741698817104	0.750838496329	0.724804258537	0.707355780016	0.728681698208	0.667473543398	0.640608425676	0.649748104901	0.609034988354	0.594910029552	0.569983631665	0.563336592229	0.528162675212	0.498527957725	0.493265718171	0.50766763695	0.477202039533	0.449506041882	0.425133563949	0.438150682845	0.422087004207	0.431226683432	0.38691308719	0.368356768763	0.359494049515	0.337891171347	0.299947654564	0.301609414424	0.274190376749	0.252587498581	0.22959982053	0.201903822879	0.207719982385	0.199688143066	0.196364623348	0.187778864076	0.174207825227	0.168945585673	0.162575506214	0.182239664546	0.180023984734	0.158144146589	0.164791186026	0.162298546237	0.157590226636	0.161744626284	0.195533743419	0.2287689406	0.241232139544	0.218798381446	0.256741898228	0.246494379097	0.268097257265	0.240401259614	0.238739499755	0.285545735786	0.306317734024	0.289700135433	0.289423175457	0.290807975339	0.30271725433	0.262835017712	0.227384140718	0.211597422057	0.204673422644	0.142357427928	0.0864115126723	0.0949972719442	0.114661430277	0.0526223955376	0.0196641583325	0.0285268775809	0.00858575927193	0.0168945585673	0.00470831960073	0.00166175985908	0.00304655974165
1CDX2_26	0.544784613307	0.568705750719	0.531280745414	0.568319925922	0.544012963713	0.549028686074	0.50002893686	0.532438219804	0.555973532419	0.518162702317	0.504658834423	0.537839766962	0.537839766962	0.522020950286	0.535138993383	0.536682292571	0.553658583637	0.540926365338	0.550571985261	0.535138993383	0.555973532419	0.584524567394	0.542083839728	0.558674305998	0.560603429982	0.537453942165	0.540540540541	0.529737446226	0.546713737292	0.54825703648	0.561760904373	0.540154715744	0.544012963713	0.497328163281	0.47842274823	0.521249300693	0.51777687752	0.490383316936	0.52665084785	0.478036923433	0.471863726682	0.43906861894	0.440611918128	0.418619904701	0.403186912823	0.397785365665	0.380809074599	0.375021702645	0.354572988406	0.33759669734	0.304029940004	0.318691282289	0.295927619268	0.270077357872	0.26274668673	0.264675810714	0.260817562745	0.217219360688	0.225707506221	0.247699519648	0.239983023709	0.231880702973	0.239983023709	0.248085344445	0.243069622085	0.248471169242	0.248856994039	0.278565503405	0.275478905029	0.284738700156	0.299400042441	0.309817311959	0.323707004649	0.346084842873	0.340297470918	0.389297220132	0.359588710766	0.414375831935	0.331423500588	0.389297220132	0.376179177036	0.385438972163	0.363061133939	0.349557266045	0.378494125817	0.356116287594	0.329494376604	0.300943341629	0.258502613963	0.250786118024	0.185581727338	0.13581032853	0.0925979512703	0.0339525821325	0.0227636630206	0.0297085093659	0.0231494878176	0.00887397033007	0.000771649593919	0.00540154715744	0.0	0.0
1CDX2_27	0.657943925234	0.639401869159	0.666317757009	0.653158878505	0.651663551402	0.648672897196	0.68246728972	0.659140186916	0.667514018692	0.692037383178	0.710579439252	0.694130841121	0.692934579439	0.729719626168	0.733906542056	0.738990654206	0.738093457944	0.724037383178	0.733906542056	0.75723364486	0.74676635514	0.745869158879	0.721943925234	0.733607476636	0.732710280374	0.739887850467	0.71446728972	0.703102803738	0.685158878505	0.641196261682	0.657644859813	0.595439252336	0.58676635514	0.590056074766	0.578392523364	0.553271028037	0.521869158879	0.526654205607	0.48	0.456373831776	0.456971962617	0.433943925234	0.401345794393	0.408822429907	0.381308411215	0.34153271028	0.316710280374	0.30953271028	0.279925233645	0.253607476636	0.24553271028	0.22938317757	0.221308411215	0.212934579439	0.206953271028	0.189009345794	0.188112149533	0.164186915888	0.166579439252	0.162990654206	0.156411214953	0.147140186916	0.156112149533	0.164485981308	0.164186915888	0.149831775701	0.140859813084	0.130990654206	0.152523364486	0.168373831776	0.174654205607	0.192299065421	0.196785046729	0.190504672897	0.243439252336	0.244336448598	0.260785046729	0.260186915888	0.289495327103	0.289196261682	0.27214953271	0.287102803738	0.300859813084	0.256	0.310130841121	0.255700934579	0.198579439252	0.228485981308	0.196485981308	0.16	0.141757009346	0.125607476636	0.0586168224299	0.0562242990654	0.0475514018692	0.0364859813084	0.0254205607477	0.014953271028	0.0152523364486	0.00717757009346	0.00119626168224	0.0
1CDX2_31	0.586121946212	0.640525559433	0.594333812359	0.603572161774	0.590227879286	0.613836994457	0.576883596797	0.631287210018	0.597413262164	0.593307329091	0.621022377335	0.566618764114	0.584068979676	0.622048860604	0.600492711969	0.616916444262	0.603572161774	0.594333812359	0.616916444262	0.63026072675	0.670293574215	0.639499076165	0.603572161774	0.596386778896	0.613836994457	0.653869841922	0.5994662287	0.600492711969	0.582016013139	0.61794292753	0.609731061384	0.60562512831	0.565592280846	0.587148429481	0.592280845822	0.532744816259	0.532744816259	0.545062615479	0.51426811743	0.456785054404	0.533771299528	0.515294600698	0.453705604599	0.459864504209	0.505029768015	0.463970437282	0.444467255184	0.486553069185	0.432149455964	0.341818928351	0.376719359474	0.357216177376	0.351057277766	0.301786080887	0.31205091357	0.311024430302	0.28125641552	0.249435434202	0.259700266886	0.267912133032	0.257647300349	0.212482036543	0.194005337713	0.218640936153	0.212482036543	0.243276534592	0.219667419421	0.237117634983	0.272018066106	0.253541367276	0.263806199959	0.332580578937	0.321289262985	0.357216177376	0.432149455964	0.482447136112	0.385957708889	0.454732087867	0.402381441183	0.399301991378	0.444467255184	0.395196058304	0.408540340792	0.418805173476	0.359269143913	0.315130363375	0.380825292548	0.29973311435	0.211455553274	0.168343256005	0.139601724492	0.154998973517	0.0708273455143	0.031820981318	0.0215561486348	0.0174502155615	0.0225826319031	0.00821186614658	0.00410593307329	0.00102648326832	0.0133442824882	0.0123177992199
1CDX2_33	0.589089415486	0.616832464411	0.599177796914	0.577559836712	0.581883428753	0.59521450421	0.611067675024	0.592332109517	0.594493905537	0.616832464411	0.566390557275	0.583324626099	0.619354559768	0.594854204873	0.591251211507	0.592692408853	0.605663184974	0.612148573034	0.612148573034	0.595574803547	0.586927619466	0.60169989227	0.575758340029	0.591251211507	0.574317142682	0.574677442019	0.584405524109	0.585846721456	0.574677442019	0.573236244672	0.560265468551	0.609626477678	0.555581577174	0.550897685797	0.528198827586	0.531081222279	0.550177087124	0.500816077998	0.492529193254	0.466227341675	0.461543450299	0.446050578821	0.411822141835	0.390204181634	0.386961487604	0.371828915463	0.37651280684	0.338681376488	0.342644669191	0.334718083784	0.303372041492	0.27634959124	0.26770240716	0.279952584607	0.263018515783	0.261217019099	0.255812529049	0.229150378134	0.235635766195	0.2111354113	0.219061996707	0.224106187421	0.235635766195	0.231672473491	0.237076963541	0.226628282777	0.209694213953	0.204289723903	0.246805045632	0.257614025733	0.254371331702	0.269143604507	0.258694923743	0.311298626899	0.290401265371	0.367505323423	0.322467906337	0.345527063885	0.408219148469	0.42659441464	0.421189924589	0.382637895564	0.43632249673	0.390204181634	0.37435101082	0.357056642659	0.356696343322	0.379034902197	0.364262629392	0.352372751282	0.279231985934	0.174024579621	0.149884524063	0.0882733374888	0.0954793242226	0.0749422620313	0.0594493905537	0.0284636475984	0.0205370621913	0.0165737694877	0.00468389137696	0.000720598673378
1CDX2_34	0.605266683538	0.590976078122	0.572815100406	0.585914822037	0.568051565268	0.554356401745	0.573410542299	0.562097146345	0.559715378775	0.573708263245	0.551676913229	0.556738169314	0.559417657829	0.53768402876	0.531729609837	0.584723938253	0.560310820668	0.532027330783	0.566265239591	0.560608541614	0.554356401745	0.56090626256	0.567753844322	0.558822215937	0.559715378775	0.551974634175	0.553760959852	0.54542477336	0.54542477336	0.580853565953	0.562990309183	0.549592866606	0.550486029445	0.540958959168	0.513270911175	0.532622772675	0.531729609837	0.503743840898	0.497193980082	0.482903374667	0.49272816589	0.462062908436	0.46563555979	0.438245232743	0.443604209774	0.425145511112	0.401625556366	0.378998764458	0.37959420635	0.350715274573	0.318263691442	0.303377644134	0.280750852226	0.290873364396	0.28432350358	0.272414665734	0.236688152195	0.226565640026	0.27271238668	0.26110126978	0.225374756241	0.215549965018	0.22001577921	0.236688152195	0.243833454903	0.236688152195	0.208702383256	0.222397546779	0.241153966387	0.24949015288	0.273605549518	0.242047129226	0.259017223157	0.294148294803	0.322431784688	0.333745180642	0.328088482665	0.408473138128	0.37423522932	0.364410438096	0.370662577966	0.45551304762	0.411748068535	0.424847790166	0.42842044152	0.484094258452	0.353692484035	0.412641231374	0.433779418551	0.359944623904	0.333447459696	0.223290709618	0.17744168391	0.148265031186	0.10926358724	0.0702621432931	0.0634145615315	0.0574601426083	0.0398946067851	0.0139928844694	0.011313395954	0.0
1CDX2_35	0.668695677621	0.664549861969	0.658453074244	0.65235628652	0.662111146879	0.691375727956	0.680401510052	0.712592549238	0.687961526831	0.693326700028	0.753562962746	0.768195253285	0.756733292363	0.752099733692	0.779657214207	0.767951381776	0.825261186386	0.835016046745	0.836723147308	0.854769638973	0.84818510823	0.872328387619	0.866719342913	0.901836840206	0.858427711607	0.867938700458	0.891838108337	0.870621287056	0.842332192015	0.823797957332	0.80282500756	0.755513934818	0.758684264435	0.709178348112	0.739174543716	0.68576668325	0.681133124579	0.625042677514	0.606752314341	0.576756118736	0.57821934779	0.524811487324	0.50188756548	0.464819096115	0.455551978773	0.410191878103	0.420678352989	0.373123408738	0.340200755026	0.301181313589	0.288256123614	0.252650883303	0.268746402895	0.242408279925	0.222410816189	0.226556631842	0.201437866417	0.185830089842	0.176562972501	0.185098475315	0.177782330046	0.172173285339	0.177294587028	0.166808112142	0.161686810453	0.176075229483	0.164369397052	0.149980978022	0.210948855267	0.190707520022	0.206071425088	0.217289514501	0.197779793782	0.214606927902	0.200462380381	0.195341078692	0.213143698848	0.225093402788	0.217777257519	0.246310224069	0.282159335889	0.307278101314	0.300937442081	0.254845726883	0.219972101099	0.25338249783	0.234848263147	0.20558368207	0.195584950201	0.151688078585	0.177538458537	0.168515212705	0.110473793568	0.0792582404183	0.0431652570893	0.0426775140714	0.0368245978559	0.0297523240955	0.00536517319755	0.0012193575449	0.0104864748861	0.00219484358081
1CDX2_36	0.475278264029	0.433662516101	0.445222446081	0.451828120355	0.472635994319	0.461736631767	0.469993724609	0.47362684546	0.454470390065	0.44687386465	0.468342306041	0.469333157182	0.451828120355	0.471645143178	0.456782376061	0.464378901476	0.465369752617	0.466360603759	0.474617696601	0.484195924299	0.497076989134	0.483205073158	0.497407272847	0.477920533738	0.497407272847	0.516563728243	0.48254450573	0.521517983948	0.523169402517	0.489810747432	0.497737556561	0.515242593388	0.507646067972	0.501370677412	0.483205073158	0.497407272847	0.499719258843	0.496086137993	0.504343230835	0.486177626581	0.470654292037	0.450506985501	0.444561878654	0.449846418073	0.437625920666	0.439277339234	0.431680813819	0.412524358424	0.383789675331	0.366284638504	0.351091587674	0.32136605344	0.315751230307	0.317402648875	0.322026620867	0.300227895762	0.285365128646	0.264557254682	0.259272715262	0.249033920137	0.235822571589	0.227565478746	0.247052217855	0.225914060178	0.286025696073	0.257621296694	0.270832645242	0.241107111008	0.230207748456	0.246391650428	0.257621296694	0.269511510387	0.294613072629	0.279750305512	0.34184364369	0.317402648875	0.302870165472	0.376523433629	0.35076130396	0.408891237573	0.381477689335	0.411533507283	0.408230670146	0.407239819005	0.404267265581	0.428377976682	0.410872939855	0.371899461638	0.322026620867	0.267199524391	0.256300161839	0.301549030617	0.260924133831	0.223932357895	0.144664266605	0.117581002081	0.0895068864154	0.0584602173267	0.0577996498993	0.0343495062258	0.0277438319516	0.00726624170162
1CDX2_37	0.627297600775	0.60292526106	0.617432606128	0.599733645145	0.588998209794	0.596832176131	0.603505554862	0.616852312326	0.622365103452	0.612209961904	0.638613329929	0.611629668101	0.632810391901	0.635131567112	0.640064064436	0.644416267956	0.66211522894	0.638323183028	0.65573199711	0.657472878518	0.658343319223	0.656892584716	0.663275816546	0.64934876528	0.618593193734	0.623815837959	0.610759227397	0.613370549509	0.59886320444	0.580583949654	0.551279112615	0.557662344445	0.54605646839	0.552149553319	0.512689574732	0.49121870403	0.490058116424	0.474970477553	0.461043426287	0.452629166147	0.422453888404	0.412879040658	0.40910713094	0.418391831784	0.384154497422	0.374289502775	0.359782157706	0.338021140103	0.343824078131	0.300882336727	0.288406019968	0.287535579264	0.269546471378	0.25097706969	0.223122967158	0.223993407862	0.215869294624	0.197590039837	0.193818130119	0.184823576177	0.182792547867	0.175248728431	0.190336367303	0.198460480541	0.206294446878	0.192947689415	0.185113723078	0.203392977865	0.226024436172	0.210646650399	0.214418560117	0.239371193635	0.26345338645	0.277670584617	0.300592189826	0.312488212782	0.317130563204	0.338021140103	0.383284056718	0.330477320667	0.351367897567	0.321482766725	0.304944393346	0.347595987849	0.313648800388	0.3162601225	0.288115873067	0.324384235739	0.356590541791	0.337150699399	0.220511645046	0.239951487438	0.201071802654	0.14333256928	0.125343461395	0.0797903978784	0.0632520245	0.0264033680252	0.0348176281651	0.0290146901376	0.0145073450688	0.00261132211239
1CDX2_41	0.57396427262	0.577756988078	0.558161291546	0.565114603219	0.575228511106	0.55057586063	0.615684142657	0.555632814574	0.554368576088	0.534140760313	0.55057586063	0.576492749592	0.572700034134	0.604938115526	0.632119242974	0.611891427199	0.630855004488	0.661196728151	0.619476858115	0.659932489665	0.644129508591	0.615684142657	0.643497389348	0.6163162619	0.643497389348	0.592295730667	0.579021226564	0.591663611424	0.567643080191	0.574596391863	0.58660665748	0.595456326882	0.551207979873	0.493685128763	0.510752348323	0.498109963464	0.508223871351	0.498109963464	0.457654331913	0.434898039166	0.431105323708	0.429841085222	0.440587112353	0.42731260825	0.396338765345	0.365997041682	0.383064261242	0.36346856471	0.352722537579	0.327437767861	0.323645052403	0.294567567226	0.249054981732	0.211127827153	0.237044716115	0.239573193087	0.218081138826	0.224402331256	0.173200672575	0.180153984248	0.181418222734	0.183946699705	0.183946699705	0.167511599388	0.154869214529	0.173200672575	0.159926168472	0.173832791818	0.187739415163	0.188371534406	0.149180141342	0.165615241659	0.201013919266	0.169407957117	0.221873854284	0.209863588667	0.176993388033	0.203542396238	0.214920542611	0.185843057434	0.24020531233	0.201646038509	0.241469550816	0.203542396238	0.187739415163	0.21681690034	0.236412596872	0.189635772892	0.170672195603	0.179521865005	0.155501333772	0.0903930517453	0.0954500056891	0.073957951428	0.0600513280825	0.048673181709	0.0284453659338	0.0227562927471	0.0164351003173	0.000632119242974	0.00442483470082	0.0
1CDX2_42	0.570611404498	0.573070936414	0.577287276841	0.528799361927	0.539340212995	0.567097787475	0.562178723643	0.526339830011	0.561476000239	0.54461063853	0.528096638523	0.533367064057	0.551637872575	0.559719191728	0.556556936407	0.531961617248	0.546016085339	0.543556553423	0.564989617262	0.560773276834	0.549881064064	0.574125021521	0.541799744911	0.574476383223	0.582206340673	0.596260808764	0.59099038323	0.582557702376	0.5709627662	0.562881447048	0.558313744918	0.543556553423	0.542151106614	0.522474851286	0.562881447048	0.536177957675	0.508771744897	0.517555787454	0.498582255531	0.489798212974	0.497176808722	0.470824681051	0.466959702326	0.436391234228	0.409687744855	0.3857951491	0.37490293633	0.394227829955	0.365767532071	0.365064808666	0.31482008524	0.299711532042	0.294441106508	0.28846795757	0.294089744806	0.280035276715	0.267737617135	0.249466808617	0.23295280861	0.233655532014	0.233304170312	0.246655914999	0.23611506393	0.236466425633	0.240331404358	0.254034510746	0.265629446922	0.283548893738	0.288116595867	0.281440723524	0.303225149065	0.34257765972	0.338009957591	0.339766766102	0.354523957598	0.388957404421	0.442715744869	0.429364000183	0.443067106572	0.413201361878	0.408985021451	0.486635957654	0.46450017041	0.427255829969	0.530907532141	0.518961234263	0.410039106557	0.491203659783	0.57236821301	0.414255446985	0.563584170453	0.548475617255	0.375957021437	0.264224000112	0.163031829857	0.0969758298285	0.0695696170509	0.0397038723573	0.0407579574642	0.0284602978845	0.0108922127706	0.00597314893871
1CDX2_43	0.617901848276	0.62808145039	0.614169327502	0.634867851799	0.62095572891	0.593131483134	0.62027708877	0.63588581201	0.584648481373	0.598221284191	0.631813971165	0.610776126797	0.632153291235	0.625366889826	0.642332893348	0.661334817293	0.619259128558	0.668121218702	0.621295048981	0.670157139125	0.650476575039	0.645047453912	0.630117370812	0.618919808488	0.616883888065	0.610436806727	0.604329045459	0.593131483134	0.600596524684	0.556824235597	0.575486839471	0.550716474329	0.556484915526	0.539518912004	0.535447071159	0.539179591934	0.524588828905	0.507283505312	0.494728662706	0.481155859888	0.474030138409	0.469958297563	0.463171896154	0.437383570801	0.427203968688	0.393950601784	0.407184084531	0.378681198614	0.368840916571	0.342713271147	0.338641430302	0.31387106516	0.323032707062	0.29079730037	0.291815260581	0.247364331353	0.225308526774	0.240577929944	0.239899289803	0.216825525013	0.20698524297	0.209021163393	0.220897365858	0.204610002477	0.22225464614	0.224969206704	0.238542009521	0.225647846844	0.25279345248	0.267044895439	0.282653618679	0.306066703539	0.286725459524	0.334569589457	0.363411795444	0.365108395797	0.366804996149	0.389200120798	0.357643354247	0.381395759178	0.455367534534	0.384110319741	0.334230269386	0.290457980299	0.280957018327	0.285028859172	0.265687615157	0.223611926422	0.190019239448	0.13810326867	0.118422704585	0.0665067338068	0.0610776126797	0.0318960866216	0.0356286073965	0.0156087232404	0.0142514429586	0.0105189221837	0.00746504154974	0.00508980105664	0.000339320070443	0.000339320070443
1CDX2_44	0.632391762908	0.625234199679	0.639128293005	0.613445272008	0.624813166548	0.604603576255	0.627339365335	0.618076636451	0.606708741911	0.618497669582	0.636602094219	0.653443419463	0.64839102189	0.640391392399	0.632391762908	0.661022015822	0.690494334999	0.661864082085	0.69470466631	0.666074413396	0.691757434393	0.727966283667	0.690073301868	0.713230124078	0.750702072746	0.690494334999	0.719966654176	0.708177726505	0.692599500655	0.659758916429	0.667337512789	0.66017994956	0.618918702713	0.627339365335	0.605866675649	0.583972952832	0.542290672853	0.524186248216	0.526291413871	0.481661901975	0.464820576731	0.452189582798	0.458926112896	0.432822058768	0.426506561801	0.402086640198	0.396192176362	0.329247908518	0.381034983643	0.333458239829	0.328826875387	0.280408065311	0.283355297228	0.278302899655	0.245883348561	0.258514342494	0.244620249167	0.240409917856	0.235778553414	0.22272652635	0.197043505353	0.198306604747	0.18020218011	0.21893722817	0.215568963122	0.209674499286	0.234515454021	0.233673387759	0.250935746134	0.242094050381	0.223989625744	0.236620619677	0.225673758268	0.211358631811	0.233252354628	0.23788371907	0.255567110576	0.247988514216	0.257672276231	0.278723932786	0.251777812396	0.310301417619	0.256409176838	0.22651582453	0.215568963122	0.247988514216	0.301038688734	0.317458980847	0.312406583274	0.31451174893	0.239146818463	0.223568592613	0.187359743338	0.232410288366	0.136414734475	0.0905221231859	0.0896800569237	0.0505239757317	0.0383140149298	0.0147361595884	0.0412612468475	0.00968376201523
1CDX2_45	0.607669534518	0.596828220774	0.589600678277	0.587098836644	0.576535505303	0.575701558091	0.595160326351	0.581539188569	0.562358402713	0.577925417321	0.551517088968	0.588210766258	0.569863927613	0.587932783855	0.587932783855	0.587376819047	0.604333745674	0.582373135781	0.6137851474	0.626294355567	0.612673217785	0.608781464133	0.633521898064	0.61600900663	0.631576021238	0.643807247001	0.66243206805	0.644363211809	0.640193475753	0.641027422964	0.638247598927	0.600164009618	0.626294355567	0.605723657692	0.575145593284	0.585708924625	0.561802437906	0.572921734054	0.539563845609	0.551795071372	0.53595007436	0.505649992355	0.467010438239	0.456447106898	0.447551669979	0.427814919316	0.412525887111	0.406966239037	0.361099142424	0.333578884457	0.334690814071	0.321069676289	0.304390732067	0.29716318957	0.277426438906	0.268531001988	0.25602179382	0.244068550461	0.24101074402	0.23350521912	0.227667588642	0.209042767593	0.193753735389	0.203483119519	0.204873031537	0.227111623834	0.201815225096	0.231837324697	0.244346532864	0.246848374498	0.23878688479	0.227667588642	0.267697054776	0.256299776224	0.268808984391	0.280484245347	0.274646614869	0.317455905041	0.347478004642	0.340250462146	0.350257828679	0.377500104243	0.398904749329	0.342752303779	0.372496420977	0.442825969116	0.415583693552	0.400016678944	0.359709230406	0.368604667325	0.398070802118	0.364990896076	0.285487928614	0.329687130805	0.285487928614	0.293271435918	0.173183037514	0.125092081671	0.118698486386	0.092290158033	0.084506650729	0.0686616537173
