cell_nm	f_trans	trans_align	cis_ab_comp	mean_insu	f_mitotic_band	f_near_band	far_mu	repli_score
1CDX2_482	0.4713886507016948	0.8328054632342095	0.6414465627005536	0.6557297615553777	0.11931770700691766	0.7794431786448022	0.41650420761250206	0.6776092104842126
1CDX2_483	0.6097355059755882	0.41802585023886774	0.5179453349249579	0.7170190796870488	0.1632294185708765	0.6396335198610055	0.6171382099170095	0.5405262257183376
1CDX2_486	0.37430090959513984	0.5386220427248083	0.39122878557628726	0.8537688127583647	0.1752056337385504	0.584019570790776	0.5761918619566652	0.22499276554456094
1CDX2_487	0.5886309635573663	0.5085330637961525	0.4399932732081957	0.767611633790986	0.17583695322174356	0.6685604288535718	0.5713159191675734	0.3089257219626691
1CDX2_488	0.405677210536074	0.5766162577279705	0.6377839600034676	0.7415978203678366	0.1668233731432949	0.6763244446437977	0.5383148516353345	0.37160814699314626
1CDX3_11	0.36627917656195774	0.6427338881007597	0.299740556094402	0.546542651790012	0.07970911366496133	0.8615101837289767	0.4632679755708471	0.6215191203397445
1CDX3_12	0.41322246658044526	0.6448736521948214	0.4160700446242177	0.4149472909928271	0.12419686163391483	0.8551049959990653	0.38347275744601683	0.568623252659918
1CDX3_13	0.7109070199763902	0.37621891885227754	0.3807925004487487	0.5000338034740743	0.1097746534247431	0.7487812329710823	0.7476063029171836	0.2944350274321188
1CDX3_14	0.24472873180535185	0.23125354552360378	0.30996339605622375	0.4526170286820448	0.085970034827581	0.8135494017971889	0.7492061439265172	0.523714972476955
1CDX3_15	0.29962661620916464	0.6992404757665833	0.4012711171196366	0.5139864232694928	0.0682877221240552	0.8690850316187713	0.45213861886135986	0.6560495872539556
1CDX3_16	0.31054119958295623	0.8317287666096657	0.6440328230187921	0.5646488912150358	0.053752040242972005	0.9326606864902705	0.424643821750292	0.19973528799632945
1CDX3_17	0.40524279819734865	0.5486200610503033	0.4662793566042446	0.5654188201689814	0.03772719858207271	0.9057160835530602	0.608838952561772	0.5544363820425477
1CDX3_21	0.5011967044896677	0.5527932646106591	0.5289581360815561	0.6388590597201147	0.05750274710454226	0.8316648188511857	0.6406868712270685	0.6463864654414349
1CDX3_22	0.4113470949188047	0.7243321524881321	0.42834389142077983	0.7956347498798402	0.1227285189069052	0.7494245270253479	0.5265059418178754	0.5084002638956004
1CDX3_23	0.3224310691295518	0.8576510784094578	0.5744627789484624	0.5486776329364971	0.07344598402274966	0.8845429026041705	0.39714807344480174	0.5561610669331158
1CDX3_24	0.42764969684542253	0.15377411046075512	0.2075306075518255	0.8559258487275212	0.12135033996581304	0.6699691136521373	0.7342264723757845	0.14882869919983577
1CDX3_25	0.3997968040156811	0.7146345798785563	0.5213816005476836	0.6282315884768122	0.06345444084085766	0.8737563323394659	0.45874411756797484	0.6100448290542388
1CDX3_27	0.38572619987141366	0.45224308234413774	0.30016055386542173	0.5111230103823132	0.10418137554753296	0.7755489432904212	0.6316120196288276	0.6473947370773123
1CDX3_31	0.29609682950023886	0.2594497308459598	0.589568140913617	0.578279493249773	0.06873351510384171	0.8357853521098135	0.8299787132333762	0.6277226383106194
1CDX3_32	0.3330164017898317	0.5517834604485208	0.604922920025577	0.5005522979302739	0.10735952459642731	0.7983314621800861	0.5073657179150222	0.6043395511925311
1CDX3_33	0.5259918055334037	0.5050988594451881	0.380768333092377	0.5223286351870489	0.12083760067118446	0.7855314261159676	0.5066573277472864	0.6827202415284712
1CDX3_34	0.3013839411940453	0.4723078525192909	0.5129980074244304	0.4719325370511347	0.06282982262406589	0.8638769144467173	0.5986584254866404	0.5917045549385067
1CDX3_35	0.3325584426231709	0.5308453200457637	0.6273553196150239	0.47985360464869253	0.0934184000178612	0.8467695760398606	0.5578962387659542	0.6161332786536575
1CDX3_36	0.4637024262267937	0.5694602642523292	0.40639470154150836	0.5502400124195468	0.05763530801155403	0.8703411639421013	0.5816192944153198	0.5027460866906566
1CDX3_42	0.4076392686194713	0.3432939581271993	0.6276876403531215	0.6506677893844994	0.11442357405427564	0.7308830733062355	0.7145352513251949	0.5959502332920836
1CDX3_43	0.30239429544815166	0.46997799548748803	0.6140304007503021	0.6381742693369061	0.08061732720103323	0.8088801919108148	0.6080588883571248	0.6391299090747253
1CDX3_46	0.39873126565713124	0.7355003278124698	0.6303672359201936	0.549566447894249	0.05844256417314456	0.8614360767558784	0.5424317195373796	0.5486070766535773
1CDX3_47	0.35883464269560283	0.5029378916839229	0.5194540269577488	0.46438636842853254	0.060588583128259516	0.8611720347967475	0.673062357161951	0.5787990351273584
1CDX3_51	0.3104683216177624	0.5041302689074505	0.5493709937723379	0.572876698873878	0.08311655360522846	0.8469549161640093	0.4794296144156821	0.6678265494280553
1CDX3_52	0.4645309052081137	0.06364039402940162	0.34112555730940564	0.5600189575821419	0.07661945071577084	0.8181963470717943	0.821024139129517	0.5017168439364585
1CDX3_53	0.3575283300304083	0.462438994941009	0.5911528403610431	0.7389449351149251	0.07852425014618028	0.789792816185569	0.5714588697458493	0.6550768291622671
1CDX3_54	0.5583298825214303	0.6313255187866587	0.4191455091792035	0.39512601945575443	0.10124116647854231	0.8520029974721146	0.5336181324459024	0.4935373590993315
1CDX3_55	0.3087152656053068	0.2512183735287915	0.3876572736461373	0.4603615433131658	0.016975907283818314	0.901572312000442	0.7847068184196619	0.5723416892406052
1CDX3_56	0.3107556923621917	0.4564577031715168	0.24471363850637584	0.47708247517664404	0.10931337739167976	0.798198966793465	0.5454080807941379	0.6959162596934836
1CDX3_57	0.2856263897334296	0.19191588192802733	0.3765877625564819	0.5039279217718409	0.06292027313319223	0.8518795062548887	0.7664677864836562	0.44902852842064345
1CDX3_61	0.3512691001533179	0.5115320921410417	0.32107338014490844	0.5110288875938962	0.05746951090845087	0.8811660999644837	0.5160593290497553	0.4197942226426248
1CDX3_62	0.40433671057590115	0.5587565563590817	0.5847955575391697	0.5013376450699736	0.05226625005326299	0.8990504367850458	0.4957878446206916	0.5201680927994428
1CDX3_64	0.5610894926211912	0.4879964669097717	0.4540310838828375	0.6279463052115759	0.1144331283350856	0.7145305471315146	0.6906119054332636	0.5650675492489499
1CDX3_65	0.42281091959675277	0.7190515386911224	0.5155192609412439	0.5184445175219159	0.07391253718462348	0.9058870326922166	0.4391597905230241	0.5397670867119762
1CDX3_66	0.016083769143801968	0.32732859341277404	0.1408672278095618	0.09208525259959788	0.7824055625098705	0.16980520601447746	0.10713572448231751	0.10968491126876101
1CDX3_67	0.5793401381842934	0.9083566460399815	0.4159661921334099	0.49154604385229295	0.06776541907016345	0.8717866057228061	0.4978914755234005	0.49299518024115185
1CDX3_68	0.20280872246106135	0.6567509988790665	0.6827361348616452	0.4940652359929132	0.027261228013323868	0.9440739408235046	0.5289460495957148	0.5601314297129565
1CDX3_72	0.37583209269133877	0.6421232979820722	0.45561788195700026	0.459895726634713	0.09987150629724972	0.8204756663766357	0.4852140925913092	0.6817106234075054
1CDX3_73	0.3411616722080675	0.46991630832918874	0.41350121821665836	0.4246994646760458	0.07543884776169624	0.8367050456618321	0.6222701503968667	0.5881654485039292
1CDX3_74	0.4548978162139039	0.5852487330643283	0.36942804973169674	0.4054978846009627	0.11199386262573544	0.822354107893754	0.4810480513846622	0.5520059029441944
1CDX3_75	0.3929168470798815	0.5432543113920499	0.5401569290874279	0.5385186399355797	0.0697798818343042	0.8402670162618169	0.6098168801123441	0.5638105938119184
1CDX3_76	0.44138594313612234	0.6206491933757943	0.424781160935648	0.4107380149676345	0.07910317274016959	0.8412545576744921	0.520069421884282	0.6418252897680405
1CDX3_81	0.26835523538751693	0.1294630555138746	0.5497342731723984	0.427632617908019	0.000149010762513474	0.942875728245437	0.8953732440576991	0.5528449953064549
1CDX3_82	0.336371785703494	0.788329023755993	0.43244603045337393	0.44578409317229606	0.09885731654573532	0.8063354935076019	0.5176661591487619	0.5033012041871507
1CDX3_83	0.5036188668806116	0.6338589571825873	0.598096931041429	0.5012811626453142	0.10525116590542763	0.7934781383587672	0.5749790952790789	0.5150394181574827
1CDX3_85	0.1263893711707015	0.5762927109916336	0.1963226895577881	0.5752293524990255	0.34091752554761856	0.2329053366784235	0.34138022952308233	0.17428093343453632
1CDX3_86	0.5096768797013657	0.5981669385828239	0.5239179603196744	0.6262064024082363	0.1018818956961344	0.7997503295139587	0.5619004092273735	0.6616231688141365
1CDX3_87	0.47972978953028333	0.5930341312502166	0.6035529193750027	0.6510932335082418	0.09309089339459065	0.7412496728121665	0.645552275104926	0.6698519473869462
1CDX3_91	0.3035469677247359	0.7218373780447456	0.40673943081701397	0.4670345554491788	0.07762480180969075	0.8911210040540685	0.3930715497880638	0.40123167401874626
1CDX3_92	0.3844400671574001	0.5928861708121238	0.5426901981765051	0.47641012589671816	0.05251509025432885	0.8818058799632622	0.5075338858592365	0.47300683546250166
1CDX3_93	0.24940212721546348	0.7129657931569798	0.5641129051685653	0.5054756430772969	0.03681907746091939	0.9228464326150385	0.5131525127443843	0.5136627706430188
1CDX3_94	0.34129494796449356	0.6364111687792986	0.5321363357080591	0.5897744101708706	0.04434546453858773	0.8777597004459181	0.5605395931594904	0.5662899023407522
1CDX3_95	0.4085782081501801	0.7062363730283373	0.30022863447395676	0.5065872663264324	0.10077715117250857	0.7927546197759061	0.46172803682990815	0.6385273066982333
1CDX3_96	0.30094365457878824	0.639267008214859	0.48155048838413295	0.48300512741731794	0.029770312008831012	0.9274671324670603	0.533344382852441	0.7100356416150411
1CDX3_97	0.29685753055330555	1.0	0.4739384762945531	0.5071524314251699	0.1041069317762219	0.8537884169477301	0.31078992931807403	0.6296624841667091
1CDX3_102	0.30021223256787843	0.21419261495724962	0.4166755460516172	0.5101366702561774	0.0518411153621921	0.8937718854687098	0.601981781723356	0.5479802278724812
1CDX3_103	0.3872933389383544	0.4192332721819924	0.4641990160063587	0.455938381799468	0.09051787486274074	0.8309054270606193	0.6565807701142439	0.5350487011661684
1CDX3_104	0.3240260808217771	0.5358795279252091	0.497643994956126	0.4304432816227466	0.0860163228537075	0.8304438423861831	0.5334098888764187	0.8091588554087434
1CDX3_105	0.3530819146766092	0.5033102894708189	0.5773026813915142	0.5698495602691047	0.06076811924925363	0.8930513261911506	0.5496796937126434	0.3588989373562903
1CDX3_106	0.3461927805155631	0.5070964147635186	0.6408095119580601	0.5926303273816065	0.050505662918442384	0.9032935105338569	0.5471636956502033	0.6610165192439608
1CDX3_107	0.4000626949387901	0.3165687116127137	0.5555904687808618	0.5339779297253646	0.05829458656202824	0.8325258676568368	0.6365840914367319	0.6239331610993184
1CDX3_108	0.4457590543377966	0.48686315101365524	0.49898413266656594	0.7403109868333484	0.16174767805029053	0.6852476396412579	0.5853991929204079	0.3163865107111925
1CDX3_111	0.4102082595112456	0.6355363945765413	0.43170444616085035	0.4749610229431016	0.06575021224744776	0.8771273254056549	0.5211913636242615	0.3834442655192758
1CDX3_112	0.40611949312679096	0.5660632950442874	0.5292968672142463	0.6395998903414164	0.07940397619120618	0.8489680242452	0.45920122409369823	0.5777891248810363
1CDX3_113	0.4078779546101542	0.9013131560072868	0.56125617393294	0.46093865666140954	0.042682922523507555	0.9295689106701921	0.42005753396632406	0.609062680389826
1CDX3_114	0.4817066434033004	0.702997586124658	0.5729432683200589	0.5249194446623136	0.08977353430377563	0.8157325771560331	0.5017618387357561	0.76383436430369
1CDX3_115	0.3669201474998872	0.6355095303066854	0.6064199135101316	0.6135189113889996	0.07516544414920276	0.8403067248975313	0.5511606341770138	0.6387130036294351
1CDX3_117	0.4015756088218819	0.6446052048607281	0.4852779664924576	0.5714655917221789	0.07013630247901412	0.8434259570259441	0.5796466681075246	0.4807771745550382
1CDX3_121	0.3705581785861609	0.20771745174873907	0.5160805586115728	0.5378797471361032	0.04781872759699468	0.8570552489712713	0.8324629632022573	0.55665177369037
1CDX3_122	0.3737642479085622	0.7774630756066133	0.4820187630079976	0.5145166587002457	0.10210660612500586	0.8525332085703994	0.43479985036744695	0.6076770582427153
1CDX3_123	0.4111526471315552	0.7300168147713378	0.635518298972214	0.8858069790293448	0.16920342221637488	0.6518041306255036	0.5339724416544683	0.11337451062715287
1CDX3_124	0.17504165657609916	0.34548222393366274	0.2802016287761538	0.3767137086230907	0.18299117357434933	0.8503046967308521	0.34366194308901366	0.1836469560208953
1CDX3_125	0.49330966073289917	0.5732005136635151	0.4401059601822619	0.5743293017034579	0.07147630931951898	0.853794601455836	0.5551683383117374	0.5774279321908562
1CDX3_126	0.3260217082291028	0.5059383836066842	0.453782274264967	0.5562374548370139	0.009487934007293392	0.9274975155608576	0.6762122093872767	0.43451421042830285
1CDX3_127	0.34203375011242454	0.6051385891274546	0.5165815180510401	0.4924904077297305	0.071873965974808	0.882117335846895	0.4935270147876061	0.3201019815423978
1CDX3_128	0.36625070727496967	0.5637469744521704	0.36058674262147705	0.6183696327663291	0.07382147768488007	0.817918172373447	0.5960601036120625	0.6210679066091869
1CDX3_131	0.5153510756752147	0.6217683354142602	0.2382535531097703	0.5093980766689967	0.09954026516342443	0.777926899091232	0.6228740799770154	0.6472360046707557
1CDX3_132	0.4262177939947903	0.8850243770070109	0.25917229918012635	0.46128562418493724	0.11986445973079879	0.7718637091120801	0.4993267539973488	0.6888919468545431
1CDX3_133	0.32133974646167884	0.7108559794291017	0.4446651357588437	0.5665392119163088	0.07957263104794449	0.8495243679031002	0.4293329431849946	0.6065881116432692
1CDX3_134	0.3500316948117437	0.7316294871888203	0.5577356281355026	0.5288971830498663	0.0690236055331665	0.8689999195497455	0.49956705930922163	0.47940952295387573
1CDX3_135	0.47383959491670946	0.640233757690839	0.3741228923053817	0.5194611274680221	0.06292333941279743	0.8667814027782015	0.5547330785139312	0.755455404278472
1CDX3_136	0.5418931240520627	0.4687386595997224	0.5439419512756805	0.46812720689864595	0.059663919736685916	0.8384248592327146	0.6332513353619592	0.6155793083779351
1CDX3_137	0.5009261894383576	0.22804283481172882	0.4085993854721874	0.48732012364838373	0.06836302369537942	0.8194205736077131	0.7629757020824397	0.623785498502635
1CDX3_138	0.4642905144697069	0.5987085733227837	0.6564672129525864	0.5841751275841822	0.0895186776545509	0.788491372249648	0.5019231865259047	0.6639157550711126
1CDX3_141	0.22372259594948815	0.7461511598160099	0.5791539823756121	0.4528024660671097	0.08099785866103115	0.8953912529102579	0.44999782895695795	0.21599003856402943
1CDX3_142	0.5004179615231904	0.6629175872230698	0.3969269441043739	0.4600187888449765	0.0942151872279095	0.8406454687515112	0.506930107824265	0.6357234275520796
1CDX3_143	0.3861014787734687	0.5843227684043002	0.423152682037074	0.49788800027199387	0.08620351282564812	0.822856392102512	0.542818973673753	0.6073466876795721
1CDX3_144	0.3453763839337357	0.7557861644715534	0.6082203640813142	0.5344776274140781	0.057219161263715373	0.9329544573205661	0.40890575012331254	0.33376351790741987
1CDX3_145	0.4389753019985453	0.6163516734447568	0.512004672302527	0.48678763506212475	0.10626572531661627	0.7894485152650725	0.6396301609907042	0.5813423539321949
1CDX3_146	0.33883610508502526	0.7465090079170009	0.44394805031169393	0.4559516274366422	0.0487155930549914	0.9030453076489968	0.43512213416720125	0.36295363730698504
1CDX3_147	0.42684085797850413	0.4861376071180269	0.35398363840440983	0.4872399873131761	0.09585457575147321	0.7899537205204987	0.6571889410960968	0.6481613900895371
1CDX3_151	0.3453796300575266	0.6791570565629785	0.477179070589145	0.4598148272206046	0.027048339585186765	0.9344178978754032	0.5799025033840939	0.5282415883664306
1CDX3_152	0.5204403798081326	0.5392516841902992	0.5237463189306533	0.480557321538154	0.09214097466450696	0.8135555270044126	0.5942099320183992	0.6309047327364459
1CDX3_153	0.3490629079896369	0.7176519195031575	0.3055316291816432	0.5038163702306269	0.12099079854039216	0.795655599790698	0.4269214842776208	0.6578605458549949
1CDX3_154	0.4498143295325936	0.7203504176949426	0.5710463882008855	0.6066277062838865	0.08963450435246542	0.8296330022982117	0.5058225287163559	0.630551280400915
1CDX3_155	0.3362771793079369	0.5750317194493803	0.5783932573054026	0.5664171960607145	0.07736631965212293	0.866965761568401	0.4803476185809086	0.4161765693099908
1CDX3_156	0.2596732180453172	0.6696388599911821	0.42341700654565545	0.561407612250334	0.05092915546749907	0.886093523107174	0.4648258202440063	0.4915621718788987
1CDX3_157	0.18422278143314363	0.3884622874881411	0.34964677984465437	0.5136808109374897	0.04516100486826152	0.8588012658802406	0.5727201274641964	0.6353977580791135
1CDX3_158	0.3244235214442418	0.7807618476798449	0.494371741653716	0.5521137004573788	0.07660163359339728	0.8625032286460816	0.3901836471282336	0.4324432099600899
1CDX3_161	0.2910985588957735	0.8424998636546418	0.6257503306298429	0.4943261160870305	0.04135795798820646	0.9297780227962691	0.4162399649945696	0.5044042308418679
1CDX3_163	0.3383348666355256	0.2458057231533879	0.4829148501054287	0.5859043058279223	0.0483060622674755	0.8395152360263862	0.834845438162841	0.6888134715368723
1CDX3_164	0.46742227099758016	0.0	0.4189151508418947	0.40546817749410513	0.13543309396147515	0.7009531989328963	0.8191913182164818	0.5449386051165117
1CDX3_165	0.48080785778460333	0.6040206606665681	0.41029067852311457	0.6612294800022938	0.05804782214220977	0.8681667823301675	0.5169075969688621	0.5321749518254335
1CDX3_166	0.5994512246602214	0.6255769342431996	0.36379966903583544	0.4767259353887181	0.10773274816901993	0.8092363032714744	0.5109495539153395	0.38585666573380006
1CDX3_168	0.315151270718243	0.5637841566148986	0.4149433086845706	0.5719220787246975	0.061457510845494945	0.8862937209716444	0.4917339744836139	0.4485756025646519
1CDX3_171	0.44559775679066016	0.7397770761960147	0.3613263162825263	0.5869566699357152	0.09634736290214846	0.8150997678802796	0.4902623434891724	0.6381237809811999
1CDX3_172	0.3301965075486868	0.4733726584014395	0.37807705344204334	0.6934460217239258	0.08065301120765955	0.8188112417424096	0.5560723950414139	0.6107666920912456
1CDX3_173	0.4082319028563147	0.8413083142466526	0.3616257629549365	0.47365164173216545	0.11977809917422155	0.815965803698808	0.46104283866408136	0.6109363975774258
1CDX3_174	0.4967899671391408	0.5859998630826212	0.7052779426975744	0.6003501524950998	0.04764015827822535	0.8803231685347288	0.5676716020459712	0.5071860419486596
1CDX3_175	0.27712714975968666	0.4649008786174192	0.33648482458958706	0.4594247311531776	0.09352065357081557	0.8355785450664053	0.5379073665283338	0.6117683744624558
1CDX3_176	0.4260632302011629	0.6961227436403639	0.43035490862772663	0.573501767969367	0.0648759102472567	0.861610641335901	0.5378235828516907	0.44250301285711435
1CDX3_177	0.2882066745788744	0.6733086672669334	0.3880981841542358	0.34829524626902164	0.06312220920867462	0.9006715526461448	0.48195290186325934	0.5376491391839582
1CDX3_181	0.3852241871823229	0.6060607623923163	0.5602752895379539	0.6574349281473546	0.08193779184068498	0.8086183019998185	0.5192122385748157	0.639048767871349
1CDX3_182	0.33458568599765814	0.4812243546781767	0.4965225797163154	0.47144941598485635	0.031060836584486218	0.9151937647517641	0.5900738150839457	0.593190695292785
1CDX3_183	0.9404207291811201	0.11028600657650107	0.3715547939682121	0.4795451265485444	0.16766823980712145	0.6180749501321667	0.7991576957438504	0.6396540438719662
1CDX3_185	0.3975222798807364	0.8128121616857588	0.5261202539132949	0.5885239748857929	0.090867224581375	0.8150776218702755	0.5097724820273334	0.5462219911272053
1CDX3_186	0.3118648864687028	0.6272678898648976	0.37166211202585964	0.4296208115389859	0.07622891948766328	0.8778328834730171	0.43130033838928206	0.6605958432535042
1CDX3_187	0.23944458211071548	0.4947234383600511	0.5022389858099047	0.3916728479128355	0.060296758142001944	0.8888764522824246	0.5177281578956238	0.4382579729231906
1CDX3_188	0.3622761660911272	0.2971555729950167	0.4411243968568155	0.5642978557286364	0.03790535558812849	0.90344136676183	0.6558559149356459	0.5664898205533904
1CDX3_191	0.2218054650717293	0.594776649846178	0.33553361870630866	0.6321309776998618	0.30938048910552995	0.35096544054785883	0.4124134113812784	0.12216232233700008
1CDX3_192	0.39691445207980425	0.3963389159132675	0.4774429852567783	0.8213631172885312	0.2262314694285312	0.5245017298870691	0.6070545056146373	0.36335853465897117
1CDX3_193	0.4335457089106042	0.6748991591948768	0.6352029094869267	0.6215410262937706	0.05085848175094218	0.8760127768073349	0.5703123435273724	0.6435924953421486
1CDX3_194	0.45766572985570286	0.5877732227742857	0.3919565305043287	0.5302675790977649	0.10271236458957375	0.8146263976337924	0.4695292723248097	0.5690790397967209
1CDX3_195	0.4300861862203622	0.33573751054043033	0.4748157324058383	0.6041582524551075	0.09351599017184878	0.8250445889070042	0.5757584436811979	0.6435479626693974
1CDX3_196	0.3250630717590681	0.21712080050398336	0.43419084029420757	0.5373239892494863	0.030417581359120427	0.884379241734697	0.9844427761146419	0.3739741631179241
1CDX3_197	0.48532014032858195	0.5228537394993276	0.29056538411004235	0.6312812916471038	0.05694269137161667	0.8657247720122121	0.6237861449997911	0.6418509542381181
1CDX3_201	0.4493198958677582	0.6505206091358785	0.5757957613181162	0.5575752457671399	0.08341889019606766	0.8369793103278356	0.5127466642010813	0.5997524769618527
1CDX3_202	0.4121032073592482	0.6394717485207387	0.46574409106660075	0.5115252704187336	0.13267910569258698	0.7380075902986389	0.6075872931187122	0.6318368737959261
1CDX3_203	0.6844479430918841	0.42912618442419265	0.5185688416295345	0.4606930465898389	0.13413563826692873	0.7380088394430231	0.6403468790006938	0.6347371001408431
1CDX3_204	0.3879100882523746	0.9637739277949784	0.40686580045167053	0.4925602532473705	0.1044085693311387	0.830400451356994	0.44213693279642385	0.6718618897864044
1CDX3_205	0.39074332924757404	0.3783524925417421	0.565132436359533	0.47217018622914453	0.08537163164268421	0.8200898376224017	0.5707630103146903	0.6077033398517915
1CDX3_207	0.2893614848932289	0.4963943823689211	0.5106074955808568	0.525204473056126	0.046467773143061664	0.8861929018206336	0.5769090877051074	0.7276910945759134
1CDX3_211	0.4317852869673584	0.5198105306391476	0.5130742016783212	0.4921009618915082	0.08409620150372535	0.7990214700258604	0.6312695433658275	0.5096752363091004
1CDX3_212	0.6226310346169341	0.7946601122925487	0.4435488182171775	0.6486859184072802	0.08604413974419067	0.8009115938167193	0.563063051095392	0.42734854954343504
1CDX3_213	0.27502523843489557	0.5394236198220185	0.5869265231374496	0.6097247502857308	0.02364607488035836	0.9215159465504241	0.5498526943331881	0.2693687720470006
1CDX3_214	0.304729181858751	0.5314631419609956	0.605236946187005	0.5592915606808415	0.06916877041330033	0.8858086378445098	0.49176130074975555	0.41814346868255603
1CDX3_215	0.43548323283300927	0.5071520340339206	0.47599006413910794	0.5406841135306886	0.0796133244170788	0.8077445608925025	0.6543795910094022	0.5588811022326929
1CDX3_216	0.37138910814233395	0.5480858269812577	0.523447881190224	0.460975140891541	0.11739013322311917	0.8357770404216847	0.447021869543354	0.8830176831797201
1CDX3_217	0.5951380992690796	0.12000318020239802	0.4101977940993239	0.43876395383427313	0.085880539272613	0.7759054544538007	0.8913772266026017	0.6532342184886413
1CDX3_218	0.5519558947100641	0.6525680486185603	0.1923412691764263	0.49412306647245074	0.14643372748706832	0.7087641771957487	0.5209041883081557	0.7584256033520358
1CDX3_221	0.38751711548956935	0.38642593245552026	0.5264363835231176	0.5595960022932038	0.1074297314991648	0.7868458722484852	0.6173004412031201	0.5819058618106223
1CDX3_222	0.24979422629506023	0.4410072612452544	0.3793045065892462	0.5666201228456922	0.07124961315470538	0.8493360474314009	0.5782335233035915	0.5912655350233349
1CDX3_223	0.28044522100754365	0.5876288898238826	0.30820195993246147	0.8127538722814973	0.21952847083977337	0.47042223704718755	0.5443347443748888	0.36442061733323294
1CDX3_224	0.2583495879844948	0.7310986041170747	0.5136511335754016	0.49479909987274295	0.07289863652593118	0.8763526722461834	0.3749589590117659	0.33424345858778715
1CDX3_226	0.33272648813004757	0.23316635736525604	0.49433606861543655	0.5761516208664865	0.0385208910771562	0.8707344990402286	0.8484368065180696	0.7228610997324094
1CDX3_227	0.21819321829477864	0.48603643315854006	0.3904521393906625	0.4380661419779137	0.12918151855369533	0.8848859849871897	0.36093576143162787	0.10478414857395002
1CDX3_232	0.2929422861777904	0.619717727053697	0.6506211392101239	0.578518941113763	0.06288002999058417	0.8808178488400777	0.46972786575825887	0.7461101458076977
1CDX3_233	0.28869163268761133	0.5414277231612588	0.4274661989494265	0.48132186057563997	0.0656140945508785	0.8607553121959586	0.5180525058773321	0.8509202045465618
1CDX3_234	0.7280800021627566	0.22883345328684018	0.37744258831376604	0.4362539416710103	0.11115896255543234	0.7419252380237931	0.8017906056313449	0.6772309952045399
1CDX3_235	0.34896164597484125	0.33346318834184463	0.507149806125282	0.6899090435437629	0.07378353780639585	0.8447632607790485	0.5692314441342542	0.6645860628191786
1CDX3_236	0.36079617514845186	0.48842917271428	0.4443074024711411	0.5570687609752472	0.05097090805377674	0.8555401210025695	0.6542320409728865	0.6674374055646748
1CDX3_237	0.668684822788704	0.5646447354368013	0.5074356810352407	0.7508066588432805	0.1748706723118502	0.6511433179429562	0.542351715173867	0.46428954010530976
1CDX3_242	0.32171739070120065	0.661734854050566	0.27053955007518493	0.567764539295428	0.10644824478075018	0.809968234927843	0.4466809084215835	0.6382802498998941
1CDX3_243	0.36985166720136553	0.5938281603253466	0.37193204532835583	0.9065997114216771	0.20166153445550675	0.47455092322061554	0.5735248646522088	0.10790433757402607
1CDX3_244	0.5507564910365005	0.6155063363625495	0.3909386218013492	0.47211271195545135	0.14017613326151643	0.7661127000176664	0.5099259882861867	0.6297948401685445
1CDX3_245	0.37026683720015807	0.6639957904718938	0.37322157129796185	0.4248138735408695	0.1463120668012187	0.732520883322064	0.4881938841104213	0.607800232609168
1CDX3_246	0.5248692646728382	0.5554418653930444	0.5232202736089249	0.45265869862442343	0.08247734094014589	0.8611845740638786	0.47390782676209375	0.45061001965210457
1CDX3_248	0.28296622325089216	0.658355461022038	0.3463554460352859	0.5415963252245097	0.053882115425636146	0.9091864859396155	0.45293920874231697	0.5312254109284833
1CDX3_251	0.31941609492387635	0.6028367139164846	0.4342815573826322	0.5269906403966331	0.05421383285173392	0.8622852003454664	0.501316179150157	0.5922275792724716
1CDX3_252	0.33340833749777155	0.6641370571935421	0.4717877105568268	0.5106457559648863	0.05977559250249234	0.8942620589070325	0.4610448885610392	0.2620493797095298
1CDX3_253	0.3739846646861381	0.4101016936124129	0.3231649106060891	0.4949344818920578	0.08953544266862096	0.8337433989318928	0.6152610437175515	0.5492394700126355
1CDX3_254	0.3939166816199088	0.6462234037747457	0.6363409558313242	0.5854230579130701	0.03771662299793213	0.8892841936689984	0.5792646460062889	0.42265751931248463
1CDX3_255	0.40357136408528693	0.6907031131243394	0.39813419329825506	0.5552150688288877	0.11046232705134473	0.7918844481990959	0.4796003030406427	0.6551853179420806
1CDX3_256	0.5103927600955267	0.6203670341051211	0.5338075670445819	0.490811270265725	0.1073899528007628	0.7664843558611185	0.593250207279534	0.6052802064486658
1CDX3_257	0.2801722411751496	0.680639838099943	0.6570839500490336	0.5081241356365775	0.0450023355619531	0.909084874834891	0.4693263871816261	0.492812483882322
1CDX3_262	0.41496373852425983	0.6796886532117183	0.4985667422072243	0.63384592997267	0.07734303346226196	0.8303505142756122	0.5220527405117488	0.6275662603183609
1CDX3_263	0.5137173946221204	0.5813780199242717	0.25173576772491857	0.5060976859584745	0.08603514232250531	0.8449446545251516	0.5413785116094368	0.525898044613462
1CDX3_264	0.40253303065916335	0.5774186858195545	0.588246470154128	0.6566030562252683	0.06977906431771702	0.824862472072728	0.5929622248611417	0.5475717108745193
1CDX3_265	0.5381587036882373	0.5403623791990101	0.4520851735267237	0.4835058944912516	0.08985943752498668	0.8142703073153812	0.5600445143189197	0.530826311587715
1CDX3_266	0.47866653837492956	0.6652826611835124	0.38704491582076067	0.42516030214952005	0.11957856114739482	0.8115316778118657	0.5169292449490057	0.6033113569942494
