cell_nm	8_35	8_36	8_37	8_38	8_39	8_40	8_41	8_42	8_43	8_44	8_45	8_46	8_47	8_48	8_49	8_50	8_51	8_52	8_53	8_54	8_55	8_56	8_57	8_58	8_59	8_60	8_61	8_62	8_63	8_64	8_65	8_66	8_67	8_68	8_69	8_70	8_71	8_72	8_73	8_74	8_75	8_76	8_77	8_78	8_79	8_80	8_81	8_82	8_83	8_84	8_85	8_86	8_87	8_88	8_89	8_90	8_91	8_92	8_93	8_94	8_95	8_96	8_97	8_98	8_99	8_100	8_101	8_102	8_103	8_104	8_105	8_106	8_107	8_108	8_109	8_110	8_111	8_112	8_113	8_114	8_115	8_116	8_117	8_118	8_119	8_120	8_121	8_122	8_123	8_124	8_125	8_126	8_127	8_128	8_129	8_130	8_131	8_132
1CDX2_212	0.463660406414	0.489605302802	0.486257574236	0.48290984567	0.47454052425399995	0.49713769207599995	0.497974624217	0.508854742058	0.521408724181	0.5113655384820001	0.533962706304	0.513039402765	0.525593384888	0.49546382779299997	0.556559874125	0.5657661276820001	0.5406581634359999	0.589200227646	0.5699507883899999	0.554886009842	0.576646245522	0.583341702655	0.616818988316	0.5858524990789999	0.575809313381	0.6126343276089999	0.5858524990789999	0.593384888353	0.581667838372	0.6210036490240001	0.588363295504	0.584178634796	0.581667838372	0.626862174015	0.561581466975	0.611797395467	0.598406481203	0.545679756285	0.5699507883899999	0.610960463326	0.5858524990789999	0.51555019919	0.533962706304	0.489605302802	0.476214388537	0.489605302802	0.48039904924500004	0.473703592113	0.456964949282	0.410096749356	0.402564360082	0.402564360082	0.359043888722	0.341468313749	0.304643299521	0.30799102808699996	0.34816377088100003	0.288741588832	0.265307488869	0.267818285293	0.215091560376	0.24940577818000004	0.221787017509	0.220950085367	0.21090689966899998	0.24856884603799997	0.230993271066	0.190820528272	0.22680861035799998	0.21258076395199998	0.18998359613	0.208396103244	0.20421144253600002	0.21174383180999998	0.239362592481	0.285393860266	0.26865521743500004	0.266981353152	0.319708078069	0.334772856617	0.302132503097	0.297110910247	0.406749020789	0.355696160155	0.34983763516500005	0.320545010211	0.294600113823	0.286230792407	0.294600113823	0.25693816745299997	0.341468313749	0.29878477453	0.24103645676399998	0.24856884603799997	0.12805061765599998	0.151484717619	0.0652807070403	0.0326403535201
1CDX2_213	0.540646769082	0.518485687286	0.545664372507	0.544409971651	0.501342208916	0.49799713996600004	0.501760342535	0.494652071016	0.5080323468169999	0.515558751955	0.483362463309	0.518903820905	0.5318659630870001	0.505105411485	0.492561402922	0.506359812342	0.505105411485	0.5172312864299999	0.5590446483079999	0.468309653033	0.554027044882	0.513049950242	0.538974234606	0.551936376789	0.549427575076	0.546082506126	0.508868614054	0.549009441457	0.551100109551	0.510959282148	0.551936376789	0.515140618336	0.5410649027000001	0.519321954524	0.558626514689	0.494652071016	0.523503290712	0.47583605817100005	0.49381580377800005	0.47583605817100005	0.472909122839	0.480435527977	0.46663711855800005	0.458692579801	0.455347510851	0.42607815753600004	0.40893467916599996	0.401826407647	0.40768027831	0.371720787095	0.354159175106	0.347887170824	0.35248664063100005	0.34161516654299995	0.30816447704	0.306910076184	0.286421528864	0.27262311944400003	0.266769248781	0.24795323593600002	0.254643373837	0.241263098036	0.265514847925	0.260079110881	0.273041253063	0.268023649637	0.245444434223	0.291857265908	0.25673404193000005	0.268859916875	0.320290351985	0.31861781750999996	0.34872343806199996	0.342869567399	0.37673839052	0.41604295068499997	0.41855175239799997	0.404753342978	0.46078324789499997	0.42858695924900003	0.46245578236999996	0.423151222205	0.40809841192900004	0.430259493724	0.464128316845	0.42649629115500004	0.34663276996799997	0.295202334858	0.32865302436	0.225374020522	0.18690572759399998	0.10829660726399999	0.112477943452	0.0811179220432	0.0677376462422	0.0292693533145	0.026760551601900003	0.027178685220599998
1CDX2_214	0.628177283467	0.631518651996	0.621971884771	0.638678727416	0.6701830592620001	0.634860020526	0.651566863171	0.617198501158	0.6668416907320001	0.711711496694	0.703119406191	0.7083701281649999	0.696914007494	0.7217356022820001	0.711711496694	0.722212940643	0.7604000095469999	0.732714384592	0.741783813456	0.731282369508	0.748943888876	0.759445332824	0.7608773479080001	0.7298503544239999	0.7341463996750001	0.710279481611	0.7093248048880001	0.661113630397	0.659204276952	0.628654621829	0.598582305067	0.5756700637250001	0.5785340938920001	0.559917897802	0.5250721974270001	0.49309052721999996	0.473996992768	0.504546647891	0.420057757942	0.427217833361	0.368982553283	0.366118523115	0.359435786057	0.33031814601799997	0.320294040431	0.304541874508	0.303109859424	0.278765602998	0.25251199312600003	0.232463781952	0.230077090145	0.22434902981	0.2133702475	0.201914126829	0.200959450106	0.178524547125	0.16181770448	0.149884245447	0.148452230363	0.152270937254	0.152270937254	0.148452230363	0.147974892002	0.147497553641	0.120766605408	0.137473448054	0.158476335951	0.166591088093	0.174228501874	0.18616196090599998	0.184252607461	0.166591088093	0.149884245447	0.205732833719	0.216711616029	0.262058760352	0.20668751044199998	0.204300818635	0.23914651901	0.255376023294	0.205732833719	0.24201054917800002	0.21623427766800002	0.20334614191300002	0.16802310317699998	0.22434902981	0.19857275829999999	0.207164848803	0.226258383255	0.141769493305	0.16563641137000001	0.146542876918	0.0778061528915	0.0668273705816	0.0362777154586	0.0396190839877	0.0358003770973	0.0329363469295
1CDX2_215	0.567689167139	0.581685111729	0.596363785323	0.569054625148	0.578271466707	0.598070607834	0.600118794847	0.600460159349	0.6093356364060001	0.591926046794	0.587829672768	0.593974233807	0.596705149825	0.61001836541	0.630841600044	0.650982105673	0.630158871039	0.628452048528	0.651664834677	0.646203002642	0.658833489223	0.6233315809960001	0.6598575827300001	0.6322070580520001	0.6352793385719999	0.62708659052	0.591584682292	0.5987533368379999	0.608311542899	0.573150999174	0.572126905667	0.528773613889	0.54447638099	0.557448232073	0.518191314322	0.529114978392	0.474838022544	0.45742843293200003	0.464255722976	0.450259778386	0.390862355005	0.409296038124	0.398713738556	0.392227813014	0.393593271023	0.382328242451	0.349898614743	0.309617603485	0.297669845908	0.309617603485	0.289477097856	0.25977838616500004	0.247147899584	0.256023376641	0.242710161056	0.223935113435	0.220521468414	0.22359374893300002	0.207890981833	0.214035542872	0.22222829092399998	0.21642509438700003	0.19184685022999998	0.20823234633499998	0.175119989623	0.21813191689800002	0.224276477938	0.24305152555799997	0.20857371083700002	0.194236401745	0.21779055239599998	0.23929651603399998	0.277870704781	0.26216793768	0.276505246772	0.33658539915799995	0.355360446778	0.334195847642	0.34375405370300005	0.332830389633	0.35331225976499997	0.38676598097900006	0.34477814721	0.277187975777	0.298352574912	0.313372613009	0.256706105645	0.241003338545	0.16146540953500002	0.189115934212	0.14098353940400002	0.10684708918500001	0.0894374995733	0.0317468987035	0.035160543725400006	0.0317468987035	0.0187750476203	0.0232127861488
1CDX2_216	0.634835040933	0.6250306387569999	0.567021259212	0.600519633315	0.583361929506	0.6086899684629999	0.588264130595	0.643822409595	0.6086899684629999	0.6160432700949999	0.60133666683	0.614409203066	0.583361929506	0.6544438452870001	0.625847672272	0.611958102521	0.6446394431100001	0.665882314493	0.669150448551	0.718989492949	0.689576286419	0.710819157802	0.662614180434	0.6732356161249999	0.685491118846	0.669150448551	0.694478487508	0.656077912316	0.661797146919	0.634835040933	0.584178963021	0.577642694903	0.591532264653	0.526986616991	0.511462980211	0.55966795758	0.504109678579	0.481232740167	0.461623935814	0.421589293593	0.43711293037199994	0.423223360622	0.421589293593	0.416687092505	0.395444221122	0.37665245028399996	0.354592545386	0.350507377813	0.361128813504	0.31537493668	0.298217232871	0.276157327974	0.278608428518	0.258999624165	0.22713531709100002	0.241841920356	0.24347598738499998	0.21242871382599998	0.227952350605	0.192002875958	0.189551775414	0.16177263591399998	0.172394071605	0.15768746834	0.18546660784000002	0.18219847378100001	0.164223736458	0.15768746834	0.151151200222	0.18546660784000002	0.19527101001699998	0.17157703809	0.22713531709100002	0.196088043532	0.206709479223	0.267169959312	0.271255126885	0.312106802621	0.278608428518	0.260633691194	0.271255126885	0.248378188473	0.310472735592	0.303936467474	0.321094171283	0.334983741033	0.334166707518	0.24674412144400001	0.320277137768	0.325996372371	0.306387568018	0.234488618723	0.239390819811	0.18546660784000002	0.125823161266	0.0980440217658	0.0620945471183	0.0866055525598
1CDX2_217	0.520993953667	0.506976179128	0.543889652079	0.5331426915999999	0.527068322633	0.510246993187	0.580803125029	0.552300316802	0.572859719458	0.57005616455	0.561645499827	0.573326978609	0.62145467119	0.620520152887	0.582672161634	0.603698823441	0.6275290401560001	0.63266889082	0.670049622922	0.648088442812	0.667246068014	0.682665620006	0.656499107535	0.66584429056	0.678927546796	0.681263842552	0.677525769342	0.636874223182	0.646219406207	0.632201631669	0.622856448644	0.609773192408	0.627061781005	0.569588905399	0.56258001813	0.560710981525	0.5499640210450001	0.541086097171	0.552767575953	0.519124917062	0.5251992860279999	0.509312474885	0.499032773557	0.491556627137	0.4303456783199999	0.477071593447	0.456979449943	0.468193669573	0.41772968123599996	0.42193501359700003	0.413057089723	0.38268524489100003	0.362125842235	0.359789546478	0.349977104302	0.293438746998	0.31212911304900004	0.298111338511	0.296709561057	0.28315904567	0.232695057333	0.232227798181	0.212602913828	0.230358761576	0.20606128571	0.22428439261	0.22848972497099998	0.202790471651	0.252319941686	0.245311054417	0.263066902165	0.265403197922	0.277551935855	0.30138215256900003	0.264468679619	0.27101030773699997	0.264468679619	0.302316670872	0.370069247806	0.351378881755	0.333623034007	0.38408702234399994	0.432681974076	0.347173549394	0.343435476184	0.297644079359	0.302783930023	0.247180091022	0.22101357855099998	0.219144541946	0.17662395917999998	0.159802629735	0.131767080658	0.0911155344977	0.0630799854215	0.0747614642033	0.0803685740185	0.027568289925000003
1CDX2_221	0.570080461599	0.606056413059	0.5693886163790001	0.6198933174669999	0.596370579974	0.555551711971	0.576307068583	0.59014397299	0.622660698349	0.620585162687	0.649642661944	0.64272420974	0.675932780318	0.6828512325220001	0.6019053417369999	0.6697061733349999	0.728513017068	0.729896707509	0.711908731779	0.6870023038449999	0.727821171847	0.7181353387620001	0.7402743858140001	0.7541112902220001	0.731280397949	0.794930158225	0.747884683239	0.725053790966	0.73197224317	0.698763672591	0.711216886558	0.771407420732	0.747192838018	0.7631052780869999	0.691153375167	0.7001473630320001	0.7388906953740001	0.7354314692720001	0.6787001612000001	0.670398018555	0.6821593873019999	0.689769684726	0.652410042825	0.621968853128	0.6088237939410001	0.559702783293	0.537563736241	0.533412664919	0.48636718993199995	0.489826416034	0.438629869726	0.44900754803099996	0.39227623996	0.39020070429799997	0.330702015345	0.310638503954	0.307871123072	0.28642392124	0.284348385579	0.27120332639199995	0.26843594551	0.24076213669500002	0.22000678008299998	0.236611065372	0.208937256557	0.222082315744	0.23730291059300002	0.244913208017	0.23245999405	0.297493444767	0.25044796978	0.253907195882	0.265668564629	0.282272849918	0.259441957645	0.289191302122	0.332777551006	0.35076552673600003	0.299568980428	0.342463384092	0.28642392124	0.380514871213	0.294726063885	0.316865110937	0.292650528224	0.318940646599	0.361835050263	0.310638503954	0.343847074532	0.313405884835	0.244221362797	0.216547553981	0.19440850692899997	0.17019392421500001	0.19025743560699998	0.14390380584100002	0.09201541431150001	0.0511965463087
1CDX2_222	0.565975149614	0.560792226998	0.579450748414	0.578759692065	0.5711580722290001	0.562865396044	0.5493897972439999	0.563556452393	0.557336945255	0.572885713101	0.562174339696	0.572540184927	0.568739375009	0.57357676945	0.577032051193	0.603292192445	0.6026011360970001	0.597072685307	0.605365361492	0.575304410322	0.592235290866	0.6019100797479999	0.610893812281	0.600182438876	0.575304410322	0.597072685307	0.576340994845	0.584288142855	0.591889762691	0.57046701588	0.563556452393	0.56804831866	0.574958882147	0.57046701588	0.572194656752	0.559755642475	0.549735325418	0.5493897972439999	0.533841029398	0.535223142095	0.506544303623	0.506198775448	0.480975218719	0.470609373488	0.45575166199100003	0.459206943734	0.42569071082099996	0.427072823518	0.395284231476	0.389755780686	0.372133843794	0.35416637872699996	0.323068843033	0.315467223197	0.300263983525	0.286442856551	0.274349370448	0.268820919658	0.250853454591	0.24014208118500002	0.235995743093	0.245325003801	0.201097397482	0.23219493317499998	0.238068912139	0.239796553011	0.253617679986	0.24947134189300002	0.262946940694	0.27815018036600003	0.255345320857	0.26743880696	0.256727433555	0.234268102221	0.275040426796	0.293698948212	0.270894088704	0.299572927176	0.349328984285	0.375243597363	0.337235498183	0.37904440728100003	0.421198844554	0.40668666123	0.412906168369	0.366950921178	0.37628018188600004	0.413942752892	0.419125675508	0.37835335093199995	0.329979406521	0.236341271267	0.163089298301	0.113333241192	0.0957113042998	0.0981300015203	0.0722153884428	0.029369894821200004
1CDX2_224	0.6527314271419999	0.653835257064	0.651259653913	0.612625606647	0.631758658626	0.610417946803	0.6052667405009999	0.618880642871	0.608578230266	0.621456246022	0.596436101126	0.619984472792	0.623295962558	0.626975395631	0.626607452324	0.652363483834	0.6773836287299999	0.627711282246	0.713810016153	0.681431005111	0.692101361022	0.685846324798	0.651259653913	0.6519955405269999	0.648684050761	0.608210286959	0.652363483834	0.627711282246	0.579878652297	0.590916951516	0.587973405058	0.580246595605	0.566632693235	0.549339357792	0.5011387845359999	0.497091408156	0.46655211365000004	0.449626721515	0.442267855369	0.418719483702	0.399586431723	0.369415080524	0.35764089469099997	0.330045146644	0.30870443482099996	0.31128003797200005	0.281108686774	0.27338187731999997	0.24505024265900002	0.219294211148	0.22076598437699999	0.204576478856	0.20604825208500002	0.18102810718899998	0.18433959695500002	0.160791225288	0.158215622137	0.15085675599099999	0.162998885132	0.149384982762	0.14975292606899998	0.144969663074	0.133563420548	0.13429930716299998	0.14828115284	0.167046261512	0.173301297736	0.161159168595	0.19611378278799999	0.16226299851700002	0.15784767883	0.177348674116	0.191330519794	0.189490803257	0.205312365471	0.213775061539	0.210095628466	0.218190381226	0.234747830054	0.229596623752	0.242842582815	0.191330519794	0.24247463950800002	0.219294211148	0.173669241043	0.191698463101	0.17293335442899999	0.16263094182399998	0.132459590626	0.118845688256	0.09088199690189999	0.101184409506	0.09014611028729999	0.0945614299749	0.064758022084	0.0518800063286	0.037898160651400004	0.0213407118231
1CDX2_225	0.6215192599189999	0.599985644256	0.639675053517	0.613496932515	0.582252078416	0.603363466321	0.608430199418	0.591118861336	0.59703004995	0.598296733224	0.559874007237	0.5653629680919999	0.585207672723	0.5666296513669999	0.583940989449	0.5814076229	0.570851928948	0.59238554461	0.617296982338	0.606741288386	0.583940989449	0.6016745552889999	0.6367194592109999	0.630386042839	0.614341388032	0.627430448533	0.618141437854	0.623208170952	0.611808021483	0.5818298506580001	0.5902744058199999	0.585629900481	0.602941238563	0.572118612222	0.580140939626	0.546784946736	0.558185096205	0.525673558831	0.50371771541	0.4614949396	0.507095537475	0.46825058373000006	0.462761622875	0.409560925354	0.431094541017	0.38380503210999994	0.38253834883599996	0.36607146627	0.329337651316	0.317515274089	0.30442621358800004	0.298092797217	0.24911437727699998	0.25164774382599997	0.236869772293	0.229269672647	0.211113879049	0.21955843421100002	0.195069224241	0.19971372958	0.176491202885	0.180713480466	0.188735807869	0.195069224241	0.181557935982	0.17944679719099998	0.179869024949	0.203513779403	0.174802291852	0.220825117485	0.19971372958	0.237714227809	0.225047395066	0.217869523178	0.243203188664	0.298092797217	0.249536605035	0.27740363707	0.30442621358800004	0.292603836361	0.337782206478	0.38802730969099997	0.354249089044	0.37916052677100004	0.295559430668	0.304848441346	0.29387051963599997	0.266425715359	0.273181359489	0.260514526746	0.302737302556	0.260092298988	0.238558683325	0.20604714595100002	0.157913181528	0.108934761589	0.11315703917000001	0.0886678292004
1CDX2_227	0.566234367763	0.526092326694	0.551181102362	0.578199783851	0.5558128763319999	0.575883896866	0.547321290721	0.543075497916	0.5453913849	0.550409140034	0.571252122896	0.6032885595180001	0.577427821522	0.578585765015	0.6094642581440001	0.587463331789	0.614867994442	0.577813802686	0.561602593793	0.607534352324	0.617183881427	0.616411919098	0.6268334105300001	0.62027173074	0.62027173074	0.630307241007	0.578585765015	0.601358653698	0.585147444805	0.581287633164	0.555040914003	0.563918480778	0.5392156862749999	0.527636251351	0.5384437239459999	0.496757758221	0.509881117801	0.5021614945189999	0.483248417477	0.452755905512	0.46819515207699997	0.46163347228699997	0.46665122742	0.442334414081	0.41917554423299996	0.435000771962	0.426895167516	0.412999845608	0.388683032268	0.387525088776	0.38482322062700003	0.35510267099	0.348155010036	0.309170912459	0.310328855952	0.283696155628	0.288327929597	0.250501775513	0.277134475838	0.267870927899	0.21576347074299998	0.242782152231	0.258221398796	0.204955998147	0.210745715609	0.224641037517	0.225412999846	0.22193916936900002	0.230044773815	0.231974679636	0.267870927899	0.255905511811	0.24741392620000002	0.255905511811	0.269414852555	0.301837270341	0.33001389532200004	0.32422417785999996	0.289871854254	0.283696155628	0.34120734908100003	0.330399876486	0.307241006639	0.27636251350900004	0.24857186969300002	0.27945036282200003	0.298749421028	0.302223251505	0.27134475837600003	0.23429056661999997	0.171761618033	0.157094333797	0.106144820133	0.08491585610619999	0.0548093253049	0.0644588544079	0.0494055890073	0.029334568473099995
1CDX2_232	0.602266164133	0.599884488744	0.596907394507	0.612685993962	0.619235601284	0.629357721689	0.624892080334	0.632334815926	0.6591286640590001	0.660914920601	0.657937826364	0.6930675383600001	0.7121209414759999	0.729090378627	0.7103346849339999	0.7409987555750001	0.774937629876	0.780594108926	0.769281150826	0.778212433536	0.772258245062	0.777319305265	0.780594108926	0.779998690079	0.824357394209	0.785059750281	0.7758307581470001	0.7502277477089999	0.753800260793	0.766006347165	0.7112278132050001	0.726708703237	0.73176976344	0.6740141352429999	0.650197381348	0.623701242639	0.646922577687	0.622510404944	0.622212695521	0.608518062031	0.605540967794	0.576960863119	0.51741897838	0.509380823941	0.515335012414	0.495090771603	0.462938153844	0.421854253375	0.4045871068	0.381365771752	0.376602420973	0.341770418401	0.33492310165600003	0.312594894879	0.29413691061	0.28609875616999997	0.274190379222	0.24590798397100003	0.242037761463	0.212862237941	0.221495811228	0.197679057333	0.204228664654	0.20869430601	0.201549279841	0.223579777194	0.214648494483	0.217030169873	0.22566374315999999	0.228343127973	0.213457656789	0.258411779766	0.255136976106	0.26734306247699996	0.256030104377	0.29175523522	0.294434620033	0.348320025722	0.32480098125	0.364098625178	0.33670935819799996	0.31497657026799997	0.367671138262	0.331350588572	0.358739855551	0.317655955082	0.256923232648	0.228938546821	0.15719057570999997	0.154213481474	0.125633376799	0.153618062626	0.0771067407368	0.038999934503900005	0.010419829829299999	0.029175523522	0.010717539253	0.008633573287129999
1CDX2_233	0.5713555880510001	0.562753975639	0.569270348678	0.554934327993	0.587776848109	0.564839215012	0.581781784913	0.615406269793	0.597942390049	0.593771911304	0.601591558951	0.608629241833	0.584388334128	0.630524255244	0.645381585772	0.674053627144	0.663106120438	0.651897958811	0.6664946344179999	0.687086373221	0.6943847110250001	0.681091310026	0.6938634011820001	0.6826552395550001	0.710805971083	0.72879116067	0.734525568945	0.717322344122	0.717322344122	0.740259977219	0.722274787631	0.672750352536	0.681612619869	0.671447077928	0.674574936987	0.656850402321	0.621140678068	0.595075185912	0.6263537764989999	0.591165362089	0.573962137266	0.562493320718	0.531214730131	0.511926265936	0.494723041113	0.478823090898	0.485600118859	0.45849200701700005	0.437639613292	0.425910141822	0.418351149097	0.39306762170599996	0.40036595951	0.34693170059100004	0.329467820847	0.309397391887	0.30887608204399997	0.292976131829	0.267431949516	0.27134177334000004	0.237456633537	0.208523937245	0.18793219844200001	0.16812242440400002	0.182719100011	0.174117487599	0.16551587518799998	0.170207663776	0.208784592166	0.189496127971	0.19992232483300001	0.221556683323	0.211651796303	0.222338648087	0.212173106147	0.236414013851	0.20930590200899998	0.237717288459	0.240845147518	0.266910639673	0.270299153653	0.291933512143	0.304444948377	0.268995879046	0.222338648087	0.235892704008	0.20930590200899998	0.17750600158	0.204874768343	0.210609176617	0.20696000771499998	0.170989628541	0.11390620072	0.120422573759	0.106347207995	0.0523916392327	0.0419654423705	0.0370129988609
1CDX2_234	0.516987205496	0.483851334902	0.49974302794200004	0.517663447754	0.5102247829259999	0.525440233709	0.511239146312	0.49974302794200004	0.5102247829259999	0.538626957721	0.513267873083	0.524087749195	0.5166490843680001	0.515634720982	0.517325326625	0.5396413211069999	0.566014769131	0.5399794422349999	0.548432470448	0.532878898537	0.535245746436	0.547079985934	0.521382780167	0.5379507154640001	0.530850171766	0.520368416782	0.522397143553	0.52746896048	0.542346290135	0.529159566123	0.47438394330399997	0.483851334902	0.501771754713	0.46390218831999996	0.464578430577	0.439219345938	0.433471286754	0.429413833212	0.4388812248100001	0.397292326003	0.397292326003	0.40101165841700004	0.367537666694	0.355027184939	0.368213908951	0.32932997917199996	0.31174768048900003	0.305999621304	0.30160404663400003	0.266777570397	0.26373448024	0.262043874598	0.2454759393	0.24108036463000004	0.229246125132	0.22315994481899998	0.202872677108	0.190700316481	0.182923530526	0.170751169899	0.18630474181099999	0.18562849955400001	0.169736806514	0.17480862344099998	0.197462739052	0.18799534745299998	0.197124617923	0.183261651654	0.191376558738	0.218088127891	0.216735643377	0.233303578674	0.20997322080699998	0.218426249019	0.24851902945700002	0.24006600124400002	0.244123454786	0.239051637859	0.25832454218400003	0.247166544943	0.294841624063	0.326286889015	0.310733317104	0.353674700425	0.330682463686	0.361789607509	0.41927019935599996	0.41487462468599995	0.369228272336	0.359422759609	0.360437122995	0.305323379047	0.33135870594300004	0.285374232465	0.28875544375	0.25933890556999994	0.260353268955	0.201182071465
1CDX2_235	0.524971571609	0.546406397024	0.540593563013	0.544589886395	0.540956865139	0.558395367171	0.564208201182	0.567477920313	0.591819162734	0.571837545821	0.567477920313	0.608894362641	0.587459537226	0.616160405155	0.633235605062	0.618340217909	0.619430124286	0.628875979553	0.633962209313	0.656850243231	0.641591553952	0.6815547877770001	0.691000643045	0.698629987684	0.6535805241	0.675741953766	0.644134668832	0.652853919848	0.625969562548	0.632872302936	0.644497970958	0.601628320127	0.572200847947	0.60053841375	0.574380660701	0.551855928909	0.560575179925	0.545679792772	0.526061477986	0.532600916248	0.572200847947	0.550766022532	0.509349580204	0.478105597396	0.516252320592	0.465753325123	0.45340105285	0.488278056915	0.459577188986	0.41198461052199997	0.394182806364	0.376744304331	0.34985994703100004	0.350586551282	0.34077739388899997	0.328788423741	0.292094909047	0.270296781506	0.264847249621	0.24195921570300002	0.244139028457	0.244502330583	0.23796289232099999	0.24050600720100002	0.274293104889	0.225610620048	0.24304912208	0.21725467115699998	0.254674790102	0.270296781506	0.269933479381	0.292821513299	0.23469317319000002	0.25067846672	0.30953341108000004	0.35639938529299997	0.334601257752	0.289188492042	0.37238467882299997	0.30953341108000004	0.36475533418300005	0.33932418538599995	0.324428798233	0.36293882355499996	0.35639938529299997	0.368751657566	0.328788423741	0.311713223834	0.21652806690600002	0.20126937762699998	0.135511692879	0.10935393983	0.103541105819	0.07738335277000001	0.0359669104424	0.052315506097999995	0.0337870976883	0.006902740387930001
1CDX2_236	0.591007895122	0.589318496661	0.568482582302	0.574113910507	0.5859396997380001	0.593823559225	0.594949824866	0.5901631958910001	0.589881629481	0.595794524096	0.591852594353	0.614096340763	0.601425852302	0.61099911025	0.6383110520449999	0.634932255122	0.620853934609	0.653797204609	0.664215161788	0.65548660307	0.6782934823010001	0.672380587685	0.660273232045	0.660836364865	0.6771672166600001	0.631553458199	0.632398157429	0.627893094865	0.607620313327	0.596920789737	0.597483922558	0.571016679994	0.551307031276	0.5482098007639999	0.533849913841	0.4887992882	0.485420491277	0.464866143329	0.457263850252	0.47415783486699997	0.46148734640600003	0.452758787688	0.41136852538	0.413339490252	0.379551521022	0.382085618714	0.369696696663	0.353365844868	0.351958012817	0.337034993073	0.32183040692	0.308315219228	0.29226593384300004	0.27818761333	0.260448929485	0.262419894356	0.24186554640799998	0.219058667177	0.237078917433	0.235107952562	0.23285542128000003	0.22384529615200002	0.212019506921	0.230602889998	0.20385408102400002	0.223000596921	0.213708905382	0.2224374641	0.219058667177	0.223000596921	0.20723287794700002	0.230321323587	0.279313878971	0.257633265382	0.27987701179200003	0.324364504612	0.35984187230400005	0.391658876663	0.38546441563699996	0.396445505637	0.39616393922700005	0.382648751535	0.358997173073	0.391658876663	0.357589341022	0.378988388201	0.430233474867	0.44740902589299997	0.490207120251	0.38912477897	0.292547500253	0.31225714897100004	0.235389518972	0.2114563741	0.188086362049	0.130928380768	0.16865827974199998	0.0940431810247
1CDX2_237	0.565304168253	0.548383499271	0.574533624061	0.551459984541	0.561458561666	0.576456427355	0.566842410888	0.5429996500500001	0.564150486277	0.558382076397	0.552613666517	0.578763791307	0.575687306037	0.572226260109	0.564535046936	0.570688017474	0.601452870168	0.600299188192	0.613374250587	0.591069732384	0.591069732384	0.602606552145	0.624911070348	0.600683748851	0.606452158731	0.607605840707	0.5999146275339999	0.587608686456	0.601837430827	0.620296342444	0.570688017474	0.579148351965	0.569918896157	0.538000361487	0.567611532205	0.506081826817	0.5087737514280001	0.47877802005099995	0.487238354542	0.474932413464	0.447628606698	0.401096766999	0.41494095071099996	0.353026684664	0.36879367166999993	0.35725685191	0.323800074605	0.315339740114	0.263424051193	0.303802920354	0.250348988798	0.257655641313	0.252271792091	0.230351834547	0.220353257421	0.210354680295	0.195741375266	0.21189292292999998	0.19535681460700002	0.187665601434	0.189588404727	0.206509073709	0.216123090176	0.17920526694299999	0.204586270415	0.17420597838	0.19804873921799998	0.208816437661	0.206509073709	0.208431877002	0.248041624846	0.260732126582	0.248041624846	0.283036644785	0.28034472017400003	0.283805766103	0.27572999227	0.282267523468	0.40148132765699995	0.37725400616099997	0.37725400616099997	0.34533547149099997	0.324569195922	0.329183923826	0.346104592808	0.367639989694	0.289574175983	0.355334048616	0.278421916881	0.33995162226899994	0.19727961790100002	0.13344254855999998	0.109215227064	0.0753738891004	0.0603760234121	0.0473009610171	0.0457627183824	0.021535396885799998
1CDX2_241	0.514498476814	0.521268193614	0.505472187747	0.5246530520139999	0.50998533228	0.50998533228	0.484034751213	0.497574184813	0.507728760014	0.477265034413	0.51675504908	0.533679341081	0.5483470608150001	0.505472187747	0.47388017601300003	0.5156267629469999	0.48967618188	0.48967618188	0.514498476814	0.512241904547	0.48854789574600005	0.531422768814	0.50321561548	0.5111136184139999	0.552860205348	0.507728760014	0.546090488548	0.537064199481	0.487419609613	0.542705630148	0.512241904547	0.49531761254699996	0.50321561548	0.49983075708	0.50998533228	0.47049531761299995	0.44115987814499996	0.458084170146	0.43664673361199996	0.464853886946	0.432133589078	0.48854789574600005	0.390387002144	0.419722441611	0.363308134943	0.39828500507700004	0.361051562676	0.331716123209	0.315920117342	0.34976870134300003	0.294482680808	0.280943247207	0.283199819474	0.280943247207	0.262890669074	0.274173530407	0.259505810674	0.24145323254	0.245966377073	0.24483809094	0.214374365339	0.212117793072	0.235811801873	0.203091504005	0.25160780774	0.23806837414	0.198578359472	0.213246079206	0.177140922938	0.250479521607	0.253864380007	0.232426943473	0.260634096807	0.285456391741	0.317048403475	0.302380683741	0.37571928240999997	0.366692993343	0.363308134943	0.354281845876	0.38587385761	0.46823874534599996	0.403926435744	0.425363872278	0.428748730678	0.37571928240999997	0.275301816541	0.249351235473	0.289969536274	0.24822294934	0.18503892587200002	0.183910639738	0.160216630938	0.195193501072	0.115085185603	0.108315468803	0.0383617285344	0.0338485840009
